"","SampleSite_ID","Species","Plot_Sp","total","x0","x10","x30","x130","X","UNIQUE_ID","Contract","Zone","Easting","Northing","Coordinate_source","Latitude","Longitude","Aspect","Elevation","Slope","TWI","BEC_Zone","BEC_Subzone","BEC_Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","FIRE_NUMBER_1","FIRE_YEAR_1","BURN_SEVERITY_RATING_1","FIRE_DATE_1","PATCH_SIZE_1","CROWN_CLOSURE_1","SPECIES_CD_1_1","SPECIES_PCT_1_1","PROJ_AGE_1_1","PROJ_HEIGHT_1_1","SPECIES_CD_2_1","SPECIES_PCT_2_1","PROJ_AGE_2_1","PROJ_HEIGHT_2_1","SPECIES_CD_3_1","SPECIES_PCT_3_1","SPECIES_CD_4_1","SPECIES_PCT_4_1","SPECIES_CD_5_1","SPECIES_PCT_5_1","SPECIES_CD_6_1","SPECIES_PCT_6_1","DISTURBANCE_TYPE_1","DISTURBANCE_DATE_1","HARVEST_DATE_1","FIRE_NUMBER_2","FIRE_YEAR_2","BURN_SEVERITY_RATING_2","FIRE_DATE_2","PATCH_SIZE_2","CROWN_CLOSURE_2","SPECIES_CD_1_2","SPECIES_PCT_1_2","PROJ_AGE_1_2","PROJ_HEIGHT_1_2","SPECIES_CD_2_2","SPECIES_PCT_2_2","PROJ_AGE_2_2","PROJ_HEIGHT_2_2","SPECIES_CD_3_2","SPECIES_PCT_3_2","SPECIES_CD_4_2","SPECIES_PCT_4_2","SPECIES_CD_5_2","SPECIES_PCT_5_2","SPECIES_CD_6_2","SPECIES_PCT_6_2","DISTURBANCE_TYPE_2","DISTURBANCE_DATE_2","HARVEST_DATE_2","DISTANCE_TO_PERIMETER","Card","Beers_aspect","Azimuth","Distance"
"147",541,"SX","541SX",6,4,2,0,0,72,71,"",10,484182,5746398,"Field UTM",51.86814469,-123.2297391,1.63657701,1030,8.753570557,6.34773159,"IDF","dk",4,956785.8809,"FLUVIAL ","HAWKS","SIL",70,"R",25,"SHEMWELL","SL",30,"W",28,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",495.9295584,38,"SX",89,181,20.10000038,"FDI",7,178,17.5,"AT",4,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,94.02958841,541,1.46825318152611,"N","78"
"148",545,"FDI","545FDI",3,0,2,1,0,69,72,"",10,495192,5745927,"Field UTM",51.86411342,-123.0698246,31.60750198,1035,7.63216877,6.48482132,"IDF","xm",NA,973778.8404,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"High","2017-07-07",0.410567647,40,"FDI",100,149,16.79999924,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,130.7940542,545,1.93536098163843,"N","35.8"
"149",545,"NonCon","545NonCon",7,0,1,6,0,69,72,"",10,495192,5745927,"Field UTM",51.86411342,-123.0698246,31.60750198,1035,7.63216877,6.48482132,"IDF","xm",NA,973778.8404,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"High","2017-07-07",0.410567647,40,"FDI",100,149,16.79999924,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,130.7940542,545,1.93536098163843,"N","35.8"
"150",545,"PLI","545PLI",7,0,7,0,0,69,72,"",10,495192,5745927,"Field UTM",51.86411342,-123.0698246,31.60750198,1035,7.63216877,6.48482132,"IDF","xm",NA,973778.8404,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"High","2017-07-07",0.410567647,40,"FDI",100,149,16.79999924,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,130.7940542,545,1.93536098163843,"N","35.8"
"151",574,"NonCon","574NonCon",45,1,5,30,9,78,73,"",10,476224,5747743,"Field UTM",51.87995513,-123.3454111,45,1088,2.474873781,12.40679455,"IDF","dk",4,1009378.48,"GLACIOFLUVIAL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",1084.714291,15,"PLI",100,61,9.100000381,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1985-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,35.1300187,574,1.89399666360056,"E","4"
"152",574,"PLI","574PLI",3,0,0,0,3,78,73,"",10,476224,5747743,"Field UTM",51.87995513,-123.3454111,45,1088,2.474873781,12.40679455,"IDF","dk",4,1009378.48,"GLACIOFLUVIAL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",1084.714291,15,"PLI",100,61,9.100000381,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1985-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,35.1300187,574,1.89399666360056,"E","4"
"153",577,"FDI","577FDI",529,520,9,0,0,75,74,"",10,484230,5747389,"Field UTM",51.87705621,-123.2290872,57.99461746,1068,9.433980942,7.882313251,"IDF","dk",4,985121.6317,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",185.4334298,8,"FDI",100,160,15.39999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1991-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,101.1005661,577,1.62718997565649,"E","4"
"154",581,"FDI","581FDI",62,10,52,0,0,77,75,"",10,489241,5747184,"Field UTM",51.87533224,-123.1562875,345.2564392,1127,4.911720753,7.61871624,"IDF","dk",4,997845.6931,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",3469.632675,30,"FDI",50,243,24.10000038,"PLI",48,63,10.39999962,"SX",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1310.764608,581,1.64341436651609,"N","35.2"
"155",581,"PLI","581PLI",27,0,0,27,0,77,75,"",10,489241,5747184,"Field UTM",51.87533224,-123.1562875,345.2564392,1127,4.911720753,7.61871624,"IDF","dk",4,997845.6931,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",3469.632675,30,"FDI",50,243,24.10000038,"PLI",48,63,10.39999962,"SX",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1310.764608,581,1.64341436651609,"N","35.2"
"156",585,"FDI","585FDI",9,0,9,0,0,76,76,"",10,494239,5746972,"Field UTM",51.87350014,-123.0836821,36.86989594,1019,2.5,7.600902557,"IDF","xm",NA,999879.5595,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"High","2017-07-07",0.365874259,40,"FDI",90,149,19,"PLI",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","1985-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,67.82030597,585,1.18737285458069,"N","30.2"
"157",585,"NonCon","585NonCon",1,0,0,1,0,76,76,"",10,494239,5746972,"Field UTM",51.87350014,-123.0836821,36.86989594,1019,2.5,7.600902557,"IDF","xm",NA,999879.5595,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"High","2017-07-07",0.365874259,40,"FDI",90,149,19,"PLI",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","1985-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,67.82030597,585,1.18737285458069,"N","30.2"
"158",585,"PLI","585PLI",2,0,2,0,0,76,76,"",10,494239,5746972,"Field UTM",51.87350014,-123.0836821,36.86989594,1019,2.5,7.600902557,"IDF","xm",NA,999879.5595,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"High","2017-07-07",0.365874259,40,"FDI",90,149,19,"PLI",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","1985-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,67.82030597,585,1.18737285458069,"N","30.2"
"159",618,"FDI","618FDI",802,397,404,1,0,79,77,"",10,486282,5748289,"Field UTM",51.88520245,-123.1993143,321.3401794,1065,6.403124332,9.432995796,"IDF","dk",4,986475.1684,"TILL ","HAWKS","SIL",100,"R",25,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",49.29929234,20,"FDI",70,58,5.800000191,"PLI",20,NA,NA,"AT",10,"",NA,NA,NA,NA,NA,"","","1984-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,108.5705229,618,1.94119874494654,"N","4"
"160",618,"NonCon","618NonCon",1,0,0,1,0,79,77,"",10,486282,5748289,"Field UTM",51.88520245,-123.1993143,321.3401794,1065,6.403124332,9.432995796,"IDF","dk",4,986475.1684,"TILL ","HAWKS","SIL",100,"R",25,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",49.29929234,20,"FDI",70,58,5.800000191,"PLI",20,NA,NA,"AT",10,"",NA,NA,NA,NA,NA,"","","1984-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,108.5705229,618,1.94119874494654,"N","4"
"161",620,"FDI","620FDI",8,2,6,0,0,80,78,"",10,490279,5748135,"Field UTM",51.88390185,-123.1412362,315,1109,0.353553385,12.2649641,"IDF","dk",4,1018754.874,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",3469.632675,10,"FDI",57,40,7.800000191,"PLI",43,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1980-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,896.397229,620,1.95891572341431,"N","4"
"162",620,"NonCon","620NonCon",37,0,0,27,10,80,78,"",10,490279,5748135,"Field UTM",51.88390185,-123.1412362,315,1109,0.353553385,12.2649641,"IDF","dk",4,1018754.874,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",3469.632675,10,"FDI",57,40,7.800000191,"PLI",43,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1980-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,896.397229,620,1.95891572341431,"N","4"
"163",620,"PLI","620PLI",16,0,14,2,0,80,78,"",10,490279,5748135,"Field UTM",51.88390185,-123.1412362,315,1109,0.353553385,12.2649641,"IDF","dk",4,1018754.874,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",3469.632675,10,"FDI",57,40,7.800000191,"PLI",43,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1980-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,896.397229,620,1.95891572341431,"N","4"
"164",653,"FDI","653FDI",190,56,128,5,1,81,79,"",10,473312,5749837,"Field UTM",51.89865034,-123.3878768,349.6951599,1146,5.590169907,6.796183586,"IDF","dk",4,995826.579,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",450.8706994,21,"FDI",69,253,24.10000038,"SX",19,113,14.39999962,"AT",10,"PLI",2,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,206.5354973,653,0.0890775259432559,"N","4"
"165",653,"PLI","653PLI",9,5,1,3,0,81,79,"",10,473312,5749837,"Field UTM",51.89865034,-123.3878768,349.6951599,1146,5.590169907,6.796183586,"IDF","dk",4,995826.579,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",450.8706994,21,"FDI",69,253,24.10000038,"SX",19,113,14.39999962,"AT",10,"PLI",2,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,206.5354973,653,0.0890775259432559,"N","4"
"166",657,"FDI","657FDI",914,876,38,0,0,87,80,"",10,480319,5749571,"Field UTM",51.8965503,-123.2860253,254.0546112,1134,3.640054941,8.611489296,"IDF","dk",4,1031850.547,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",449.151294,9,"FDI",100,207,22.29999924,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1990-06-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,68.13317185,657,0.432629497574885,"W","8.4"
"167",657,"PLI","657PLI",2,0,2,0,0,87,80,"",10,480319,5749571,"Field UTM",51.8965503,-123.2860253,254.0546112,1134,3.640054941,8.611489296,"IDF","dk",4,1031850.547,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",449.151294,9,"FDI",100,207,22.29999924,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1990-06-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,68.13317185,657,0.432629497574885,"W","8.4"
"168",659,"FDI","659FDI",20,1,16,3,0,85,81,"",10,482316,5749477,"Field UTM",51.8957721,-123.2569982,144.462326,1132,8.602325439,8.66774559,"IDF","dk",4,1065067.381,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",449.151294,27,"FDI",62,140,15.89999962,"PLI",26,83,10.5,"AT",11,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,177.4513912,659,1.82305366983752,"S","40.7"
"169",659,"NonCon","659NonCon",1,0,0,1,0,85,81,"",10,482316,5749477,"Field UTM",51.8957721,-123.2569982,144.462326,1132,8.602325439,8.66774559,"IDF","dk",4,1065067.381,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",449.151294,27,"FDI",62,140,15.89999962,"PLI",26,83,10.5,"AT",11,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,177.4513912,659,1.82305366983752,"S","40.7"
"170",661,"FDI","661FDI",38,12,26,0,0,86,82,"",10,488325,5749225,"Field UTM",51.89366464,-123.1696626,315,1060,4.242640495,8.170619965,"IDF","dk",4,999523.7249,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",81.7552164,29,"FDI",65,84,16.20000076,"PLI",33,61,10.69999981,"AT",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,119.0324967,661,1.95891572341431,"N","4"
"171",661,"PLI","661PLI",1,0,0,1,0,86,82,"",10,488325,5749225,"Field UTM",51.89366464,-123.1696626,315,1060,4.242640495,8.170619965,"IDF","dk",4,999523.7249,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",81.7552164,29,"FDI",65,84,16.20000076,"PLI",33,61,10.69999981,"AT",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,119.0324967,661,1.95891572341431,"N","4"
"172",662,"FDI","662FDI",68,42,26,0,0,84,83,"",10,489321,5749178,"Field UTM",51.89326203,-123.1551872,342.349884,1075,11.543396,6.764226913,"IDF","dk",4,949726.6134,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",3469.632675,18,"FDI",97,50,3.799999952,"PLI",2,NA,NA,"AT",1,"",NA,NA,NA,NA,NA,"","","1984-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,115.618479,662,0.196002510870724,"N","4"
"173",666,"FDI","666FDI",335,28,307,0,0,83,84,"",10,493317,5749005,"Field UTM",51.89176882,-123.0971141,77.94921875,944,22.75137329,6.49118042,"IDF","xm",NA,948667.7604,"TILL ","CHASM","LS",100,"MW",NA,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",2455.191299,30,"FDI",100,249,22.89999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,3.340501052,666,0.585762159999365,"E","5.3"
"174",669,"FDI","669FDI",13,11,2,0,0,82,85,"",10,496322,5748876,"Field UTM",51.89063689,-123.0534455,15.25511837,856,11.40175438,6.776573181,"IDF","xm",NA,921432.1956,"GLACIOLACUSTRINE ","CHASM","LS",100,"MW",NA,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",509.5168327,50,"FDI",100,129,17.39999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,46.16680305,669,0.464704161685701,"N","4"
"175",707,"FDI","707FDI",51,13,36,2,0,93,86,"",10,482358,5750475,"Field UTM",51.90474647,-123.2564389,275.1944275,1150,2.761340141,7.501477242,"IDF","dk",4,1028661.142,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",449.151294,31,"FDI",81,152,17.29999924,"PLI",11,80,11.80000019,"SX",6,"AT",2,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,287.2641614,707,0.754511901773624,"W","15.9"
"176",708,"FDI","708FDI",6,0,3,3,0,91,87,"",10,483356,5750428,"Field UTM",51.9043546,-123.2419302,78.23171234,1130,12.25765038,7.397337437,"IDF","dk",4,1005633.65,"TILL ","SHEMWELL","SL",60,"W",28,"HAWKS","SIL",40,"R",25,"","-",NA,"",NA,"C50647",2017,"High","2017-07-07",10.33867644,35,"FDI",98,112,15.5,"SX",2,145,20.10000038,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,245.095548,708,0.348470498285301,"E","66.7"
"177",708,"NonCon","708NonCon",5,0,0,4,1,91,87,"",10,483356,5750428,"Field UTM",51.9043546,-123.2419302,78.23171234,1130,12.25765038,7.397337437,"IDF","dk",4,1005633.65,"TILL ","SHEMWELL","SL",60,"W",28,"HAWKS","SIL",40,"R",25,"","-",NA,"",NA,"C50647",2017,"High","2017-07-07",10.33867644,35,"FDI",98,112,15.5,"SX",2,145,20.10000038,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,245.095548,708,0.348470498285301,"E","66.7"
"178",711,"FDI","711FDI",466,153,313,0,0,88,88,"",10,486361,5750273,"Field UTM",51.90304266,-123.1982449,82.56858826,920,11.59741306,9.201905251,"IDF","xm",NA,981844.7834,"GLACIOLACUSTRINE ","SHEMWELL","SL",60,"W",28,"HAWKS","SIL",40,"R",25,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",3469.632675,20,"FDI",90,209,19.10000038,"PLI",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,145.3696994,711,1.94471047912078,"E","18.1"
"179",711,"NonCon","711NonCon",7,0,1,4,2,88,88,"",10,486361,5750273,"Field UTM",51.90304266,-123.1982449,82.56858826,920,11.59741306,9.201905251,"IDF","xm",NA,981844.7834,"GLACIOLACUSTRINE ","SHEMWELL","SL",60,"W",28,"HAWKS","SIL",40,"R",25,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",3469.632675,20,"FDI",90,209,19.10000038,"PLI",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,145.3696994,711,1.94471047912078,"E","18.1"
"180",717,"FDI","717FDI",61,39,22,0,0,92,89,"",10,493365,5750006,"Field UTM",51.90076949,-123.0964358,50.87739182,829,24.16867828,6.02528286,"IDF","xm",NA,877312.3089,"GLACIOLACUSTRINE ","WHISKEY CREEK","SL",100,"W",23,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",0.377385017,50,"FDI",90,89,16.29999924,"AT",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,108.059897,717,1.99827084436554,"E","4.7"
"181",717,"NonCon","717NonCon",17,0,4,8,5,92,89,"",10,493365,5750006,"Field UTM",51.90076949,-123.0964358,50.87739182,829,24.16867828,6.02528286,"IDF","xm",NA,877312.3089,"GLACIOLACUSTRINE ","WHISKEY CREEK","SL",100,"W",23,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",0.377385017,50,"FDI",90,89,16.29999924,"AT",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,108.059897,717,1.99827084436554,"E","4.7"
"182",718,"NonCon","718NonCon",12,0,4,8,0,90,90,"",10,494372,5749963,"Field UTM",51.90039395,-123.081799,331.6069946,787,21.02974129,6.164402962,"IDF","xm",NA,859540.2552,"GLACIOLACUSTRINE ","CHASM","LS",100,"MW",NA,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",213.0558569,40,"FDI",100,99,16.70000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,264.6858702,718,0.625253039566125,"N","19.8"
"183",718,"PLI","718PLI",4,0,2,2,0,90,90,"",10,494372,5749963,"Field UTM",51.90039395,-123.081799,331.6069946,787,21.02974129,6.164402962,"IDF","xm",NA,859540.2552,"GLACIOLACUSTRINE ","CHASM","LS",100,"MW",NA,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",213.0558569,40,"FDI",100,99,16.70000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,264.6858702,718,0.625253039566125,"N","19.8"
"184",719,"FDI","719FDI",2,0,1,1,0,89,91,"",10,498368,5749790,"Field UTM",51.89886452,-123.0237192,270,758,12,7.641724586,"IDF","xm",NA,968262.6933,"GLACIOLACUSTRINE ","CHASM","LS",100,"MW",NA,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",58.53902812,50,"FDI",100,99,16.70000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,347.5298673,719,1.74513326455741,"W","53.5"
"185",719,"NonCon","719NonCon",1,0,0,1,0,89,91,"",10,498368,5749790,"Field UTM",51.89886452,-123.0237192,270,758,12,7.641724586,"IDF","xm",NA,968262.6933,"GLACIOLACUSTRINE ","CHASM","LS",100,"MW",NA,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",58.53902812,50,"FDI",100,99,16.70000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,347.5298673,719,1.74513326455741,"W","53.5"
"186",758,"NR","758NR",0,0,0,0,0,95,92,"",10,475398,5751767,"Field UTM",51.91609884,-123.3576979,161.5650482,1101,0.790569425,9.445342064,"IDF","dk",4,1027935.285,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Unburned","2017-07-07",105.4363852,2,"PLI",100,11,1.600000024,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2001-10-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,758,0.296672996008032,"S","44.4"
