Card,Regen,ID,DisplayName,TreeNumber,Species,Status,StandingOrLeaning,DBH,Height,BrokenTop,BarkBurn_Percent,BurnLength,Notes
1981,Regen,2.54852E+11,Overstory: 2 - PLI,2,PLI,D,S,10.3,11.1,N,100,11.1,
1981,Regen,7.3867E+11,Overstory: 3 - PLI,3,PLI,D,S,4.2,4,Y,100,4,
1981,Regen,2.7171E+11,Overstory: 1 - PLI,1,PLI,D,S,8.1,9.1,N,100,9.1,
1981,Regen,9.71888E+11,Overstory: 2 - PLI,2,PLI,D,S,15.2,13.2,N,100,13.2,
1889,Regen,3.7005E+11,Overstory: 1 - PLI,1,PLI,D,S,6.1,8.5,N,100,8.5,
1889,Regen,7.38752E+11,Overstory: 2 - PLI,2,PLI,D,S,14.9,11.8,N,100,11.8,
1889,Regen,7.48059E+11,Overstory: 1 - PLI,1,PLI,D,S,10.9,10.7,N,100,10.7,
1889,Regen,8.31609E+11,Overstory: 2 - PLI,2,PLI,D,S,8.4,11.5,N,100,11.5,
1889,Regen,4.7072E+11,Overstory: 3 - PLI,3,PLI,D,S,4.2,5.4,N,10054,,
1889,Regen,7.33162E+11,Overstory: 4 - PLI,4,PLI,D,S,7.6,10.3,N,100,10.3,
1889,Regen,2.37878E+11,Overstory: 5 - PLI,5,PLI,D,S,11.7,11.7,N,100,11.7,
1889,Regen,6.05301E+11,Overstory: 6 - PLI,6,PLI,D,S,11.2,11.8,N,100,11.8,
1889,Regen,6.05872E+11,Overstory: 1 - PLI,1,PLI,D,S,7.6,9.3,N,100,9.3,
1889,Regen,2.41916E+11,Overstory: 2 - PLI,2,PLI,D,S,10.2,10.1,N,100,10.1,
1889,Regen,5.62861E+11,Overstory: 1 - PLI,1,PLI,D,S,9.8,10.4,N,100,10.4,
1889,Regen,5.09904E+11,Overstory: 2 - PLI,2,PLI,D,S,5.5,7.7,N,100,7.7,
1889,Regen,7.63419E+11,Overstory: 3 - PLI,3,PLI,D,S,5.7,8.4,N,100,8.4,
1889,Regen,3.34099E+11,Overstory: 4 - PLI,4,PLI,D,S,8.7,10.1,N,100,8.7,
1889,Regen,5.81195E+11,Overstory: 5 - PLI,5,PLI,D,S,6.5,9.9,N,100,9.9,
2202,Regen,-1.86906E+11,Overstory:  - ,,,,,,,,,,
2202,Regen,-4.31776E+11,Overstory:  - ,,,,,,,,,,
2202,Regen,-1.70364E+11,Overstory:  - ,,,,,,,,,,
2202,Regen,-7.45713E+11,Overstory:  - ,,,,,,,,,,
2202,Regen,-6.957E+11,Overstory:  - ,,,,,,,,,,
2202,Regen,6.65736E+11,Overstory: 1 - PLI,1,PLI,D,S,15.4,18.4,N,40,6.6,
2202,Regen,5.68802E+11,Overstory: 2 - PLI,2,PLI,D,S,13.6,14.4,N,75,2,
2202,Regen,7.09715E+11,Overstory: 3 - PLI,3,PLI,D,S,12.4,14,N,50,3.9,
2202,Regen,-7.11379E+11,Overstory:  - ,,,,,,,,,,
2202,Regen,5.50797E+11,Overstory: 1 - PLI,1,PLI,D,S,14.5,16.8,N,50,2.2,
2202,Regen,7.97762E+11,Overstory: 2 - PLI,2,PLI,D,S,15.8,18.8,N,50,2.9,
2202,Regen,5.29074E+11,Overstory: 3 - PLI,3,PLI,D,S,17.8,18.1,N,50,4.7,
2202,Regen,4.60773E+11,Overstory: 4 - PLI,4,PLI,D,S,18.2,17.9,N,30,1.9,
2202,Regen,1.66409E+11,Overstory: 5 - PLI,5,PLI,D,S,18.5,18.3,N,60,1.7,
1605,Regen,-9.08163E+11,Overstory:  - ,,,,,,,,,,
1605,Regen,-4.33544E+11,Overstory:  - ,,,,,,,,,,
1605,Regen,-8.66793E+11,Overstory:  - ,,,,,,,,,,
1605,Regen,4.27737E+11,Overstory: 1 - PLI,1,PLI,L,S,5,3.3,N,0,0,
2211,Regen,2.68042E+11,Overstory: 1 - PLI,1,PLI,D,S,6.2,9,N,100,0.9,
2211,Regen,3.11951E+11,Overstory: 2 - PLI,2,PLI,D,S,5.2,8.3,N,100,8.3,
2211,Regen,9.88332E+11,Overstory: 3 - PLI,3,PLI,D,S,12.5,8.4,Y,100,8.4,
2211,Regen,8.29696E+11,Overstory: 4 - PLI,4,PLI,D,S,8.6,10.1,N,100,10.1,
2211,Regen,9.17389E+11,Overstory: 5 - PLI,5,PLI,D,S,6.6,9.1,N,100,9.1,
2211,Regen,5.86822E+11,Overstory: 1 - PLI,1,PLI,D,S,5.5,8.2,N,100,8.2,
2211,Regen,2.59404E+11,Overstory: 2 - PLI,2,PLI,D,S,6.3,7.5,N,100,7.5,
2211,Regen,6.33313E+11,Overstory: 3 - PLI,3,PLI,D,S,7.6,8.1,N,100,8.1,
2211,Regen,6.16149E+11,Overstory: 4 - PLI,4,PLI,D,S,4.5,4.6,N,100,4.6,
2211,Regen,9.75284E+11,Overstory: 1 - PLI,1,PLI,D,S,5.8,7.5,N,100,7.5,
2211,Regen,8.20768E+11,Overstory: 2 - PLI,2,PLI,D,S,8.3,10.1,N,100,10.1,
2211,Regen,1.89249E+11,Overstory: 3 - PLI,3,PLI,D,S,5.8,9,N,100,9,
2211,Regen,4.20909E+11,Overstory: 4 - PLI,4,PLI,D,S,5.4,8.4,N,100,8.4,
2211,Regen,2.76921E+11,Overstory: 5 - PLI,5,PLI,D,S,9.4,10,N,100,10,
2211,Regen,5.00144E+11,Overstory: 6 - PLI,6,PLI,D,S,7,8.9,N,100,8.9,
2211,Regen,3.86576E+11,Overstory: 7 - PLI,7,PLI,D,S,14.1,9.1,Y,100,9.1,
2211,Regen,4.9681E+11,Overstory: 8 - PLI,8,PLI,D,S,5.3,7.8,N,100,7.8,
2211,Regen,7.8602E+11,Overstory: 9 - PLI,9,PLI,D,S,9.5,10.1,N,100,10.1,
2211,Regen,5.05589E+11,Overstory: 10 - PLI,10,PLI,D,S,4.1,6.2,N,100,6.2,
2211,Regen,1.12946E+11,Overstory: 1 - PLI,1,PLI,D,S,7.9,9.8,N,100,9.8,
2211,Regen,9.70932E+11,Overstory: 2 - PLI,2,PLI,D,S,6.6,9,N,100,0.9,
2211,Regen,6.87809E+11,Overstory: 3 - PLI,3,PLI,D,S,4.5,7.2,N,100,7.2,
2211,Regen,1.01225E+11,Overstory: 4 - PLI,4,PLI,D,S,7.3,9.7,N,100,9.7,
2211,Regen,2.86035E+11,Overstory: 5 - PLI,5,PLI,D,S,4.2,6.1,N,100,6.1,
2211,Regen,2.72038E+11,Overstory: 6 - PLI,6,PLI,D,S,5,7.4,N,100,7.4,
2211,Regen,4.15274E+11,Overstory: 7 - PLI,7,PLI,D,S,8.9,10,N,100,10,
2211,Regen,4.83667E+11,Overstory: 8 - PLI,8,PLI,D,S,4.5,6.5,N,100,6.5,
2211,Regen,7.30793E+11,Overstory: 9 - PLI,9,PLI,D,S,4.8,7,N,100,7,
2211,Regen,1.84688E+11,Overstory: 10 - PLI,10,PLI,D,S,10.6,13,N,100,13,
2211,Regen,3.77819E+11,Overstory: 11 - PLI,11,PLI,D,S,5.2,5.9,N,100,5.9,
2211,Regen,5.55805E+11,Overstory: 12 - PLI,12,PLI,D,S,9.4,10.3,N,100,10.3,
1482,Regen,-9.46963E+11,Overstory:  - ,,,,,,,,,,
1577,Regen,-8.29845E+11,Overstory:  - ,,,,,,,,,,
1577,Regen,-3.32931E+11,Overstory:  - ,,,,,,,,,,
1577,Regen,-2.52514E+11,Overstory:  - ,,,,,,,,,,
1577,Regen,-2.48178E+11,Overstory:  - ,,,,,,,,,,
1557,Regen,-5.39493E+11,Overstory:  - ,,,,,,,,,,
1557,Regen,-5.19612E+11,Overstory:  - ,,,,,,,,,,
1557,Regen,-2.54661E+11,Overstory:  - ,,,,,,,,,,
1557,Regen,8.80867E+11,Overstory: 1 - PLI,1,PLI,L,S,13.3,,N,0,,
1557,Regen,1.75179E+11,Overstory: 2 - PLI,2,PLI,L,S,9.7,,N,,,
1557,Regen,2.53925E+11,Overstory: 3 - PLI,3,PLI,L,S,10.7,,N,0,,
1557,Regen,9.46802E+11,Overstory: 4 - PLI,4,PLI,L,S,12.1,,N,0,,
1557,Regen,6.45625E+11,Overstory: 5 - PLI,5,PLI,L,S,5.7,,N,0,,
1635,Regen,-8.23533E+11,Overstory:  - ,,,,,,,,,,
1635,Regen,-9.99042E+11,Overstory:  - ,,,,,,,,,,
1635,Regen,-5.06607E+11,Overstory:  - ,,,,,,,,,,
1635,Regen,-1.91806E+11,Overstory:  - ,,,,,,,,,,
-1291634974,Regen,-4.38178E+11,Overstory:  - ,,,,,,,,,,
-1291634974,Regen,-9.27946E+11,Overstory:  - ,,,,,,,,,,
-1291634974,Regen,9.23188E+11,Overstory: 1 - PLI,1,PLI,L,S,4.5,3.3,N,0,,
-1291634974,Regen,3.42976E+11,Overstory: 2 - PLI,2,PLI,L,S,4.7,4.1,N,0,0,
-1291634974,Regen,5.0163E+11,Overstory: 3 - PLI,3,PLI,L,S,5.1,3.6,N,0,0,
-1291634974,Regen,6.48805E+11,Overstory: 4 - PLI,4,PLI,L,S,4.8,3.8,N,0,0,
-1291634974,Regen,5.66635E+11,Overstory: 5 - PLI,5,PLI,L,S,4.9,2.7,Y,0,0,
-1291634974,Regen,9.24895E+11,Overstory: 6 - PLI,6,PLI,L,S,4.2,3.3,N,0,0,
-1291634974,Regen,-6.8737E+11,Overstory:  - ,,,,,,,,,,
-1291634974,Regen,-9.79689E+11,Overstory:  - ,,,,,,,,,,
-1291634974,Regen,-9.24543E+11,Overstory:  - ,,,,,,,,,,
-1291634974,Regen,-8.84671E+11,Overstory:  - ,,,,,,,,,,
1567,Regen,-3.04963E+11,Overstory:  - ,,,,,,,,,,
1567,Regen,-8.05376E+11,Overstory:  - ,,,,,,,,,,
1567,Regen,-5.77189E+11,Overstory:  - ,,,,,,,,,,
1567,Regen,-3.43012E+11,Overstory:  - ,,,,,,,,,,
1770,Regen,7.848E+11,Overstory: 1 - PLI,1,PLI,D,S,4.3,4.8,N,100,3,
1770,Regen,-7.50641E+11,Overstory:  - ,,,,,,,,,,
1770,Regen,2.27335E+11,Overstory: 1 - PLI,1,PLI,D,S,7.1,6.3,N,100,4,
1770,Regen,-4.66914E+11,Overstory:  - ,,,,,,,,,,
1498,Regen,-1.62028E+11,Overstory:  - ,,,,,,,,,,
1498,Regen,-2.81585E+11,Overstory:  - ,,,,,,,,,,
1498,Regen,-2.93772E+11,Overstory:  - ,,,,,,,,,,
1498,Regen,-3.78521E+11,Overstory:  - ,,,,,,,,,,
1498,Regen,-5.39498E+11,Overstory:  - ,,,,,,,,,,
1498,Regen,-8.89299E+11,Overstory:  - ,,,,,,,,,,
1580,Regen,-4.03304E+11,Overstory:  - ,,,,,,,,,,
1580,Regen,-4.3831E+11,Overstory:  - ,,,,,,,,,,
1580,Regen,5.72869E+11,Overstory: 1 - PLI,1,PLI,L,S,5,3.3,N,0,0,
1580,Regen,-3.36151E+11,Overstory:  - ,,,,,,,,,,
2213,Regen,-8.78075E+11,Overstory:  - ,,,,,,,,,,
1569,Regen,-2.76226E+11,Overstory:  - ,,,,,,,,,,
1569,Regen,-9.3155E+11,Overstory:  - ,,,,,,,,,,
1569,Regen,-7.42074E+11,Overstory:  - ,,,,,,,,,,
1569,Regen,-2.39666E+11,Overstory:  - ,,,,,,,,,,
1476,Regen,-8.2293E+11,Overstory:  - ,,,,,,,,,,
1476,Regen,-9.13686E+11,Overstory:  - ,,,,,,,,,,
1476,Regen,-2.41555E+11,Overstory:  - ,,,,,,,,,,
1476,Regen,-9.23247E+11,Overstory:  - ,,,,,,,,,,
1476,Regen,-6.10913E+11,Overstory:  - ,,,,,,,,,,
1476,Regen,-8.43261E+11,Overstory:  - ,,,,,,,,,,
1476,Regen,-3.2792E+11,Overstory:  - ,,,,,,,,,,
1476,Regen,-1.95103E+11,Overstory:  - ,,,,,,,,,,
1544,Regen,-2.16433E+11,Overstory:  - ,,,,,,,,,,
1544,Regen,-3.92554E+11,Overstory:  - ,,,,,,,,,,
1544,Regen,-8.26915E+11,Overstory:  - ,,,,,,,,,,
1544,Regen,-8.05182E+11,Overstory:  - ,,,,,,,,,,
2111,Regen,-2.51917E+11,Overstory:  - ,,,,,,,,,,
2111,Regen,4.36447E+11,Overstory: 1 - PLI,1,PLI,D,S,13.4,11.2,N,25,0.5,
2111,Regen,1.14532E+11,Overstory: 1 - PLI,1,PLI,D,S,10.2,11.7,N,75,1.6,
2111,Regen,5.80315E+11,Overstory: 1 - PLI,1,PLI,D,S,12.5,11.7,N,75,2,
1478,Regen,-2.84549E+11,Overstory:  - ,,,,,,,,,,
1478,Regen,-8.73764E+11,Overstory:  - ,,,,,,,,,,
1478,Regen,-2.6068E+11,Overstory:  - ,,,,,,,,,,
1478,Regen,-5.63359E+11,Overstory:  - ,,,,,,,,,,
1478,Regen,-8.41635E+11,Overstory:  - ,,,,,,,,,,
1478,Regen,-1.71251E+11,Overstory:  - ,,,,,,,,,,
1478,Regen,-1.51596E+11,Overstory:  - ,,,,,,,,,,
1478,Regen,-1.20757E+11,Overstory:  - ,,,,,,,,,,
2334,Regen,-7.31092E+11,Overstory:  - ,,,,,,,,,,
2334,Regen,-5.12244E+11,Overstory:  - ,,,,,,,,,,
2334,Regen,-9.04071E+11,Overstory:  - ,,,,,,,,,,
2334,Regen,-6.86965E+11,Overstory:  - ,,,,,,,,,,
1789,Regen,-2.88366E+11,Overstory:  - ,,,,,,,,,,
1789,Regen,-2.86892E+11,Overstory:  - ,,,,,,,,,,
1789,Regen,-5.38782E+11,Overstory:  - ,,,,,,,,,,
1789,Regen,-1.77732E+11,Overstory:  - ,,,,,,,,,,
1789,Regen,-5.47694E+11,Overstory:  - ,,,,,,,,,,
1460,Regen,-6.05002E+11,Overstory:  - ,,,,,,,,,,
1460,Regen,-1.46662E+11,Overstory:  - ,,,,,,,,,,
1460,Regen,-3.54575E+11,Overstory:  - ,,,,,,,,,,
1460,Regen,-2.476E+11,Overstory:  - ,,,,,,,,,,
1460,Regen,-2.99098E+11,Overstory:  - ,,,,,,,,,,
1460,Regen,-2.54058E+11,Overstory:  - ,,,,,,,,,,
2163,Regen,9.95081E+11,Overstory: 1 - PLI,1,PLI,D,S,7.1,4.9,N,75,0.5,
2163,Regen,4.47192E+11,Overstory: 2 - PLI,2,PLI,D,,6.3,4.6,N,100,0.6,
2163,Regen,6.93451E+11,Overstory: 3 - PLI,3,PLI,D,L,9,5.1,N,60,1.2,
2163,Regen,9.28742E+11,Overstory: 1 - PLI,1,PLI,D,S,4.5,3.1,N,100,0.6,
2163,Regen,1.79553E+11,Overstory: 2 - PLI,2,PLI,D,S,6.9,4.2,N,100,0.7,
2163,Regen,3.88331E+11,Overstory: 3 - PLI,3,PLI,D,S,8.1,5.2,N,100,5.2,
2163,Regen,3.52971E+11,Overstory: 1 - PLI,1,PLI,D,S,7,4.9,N,100,0.6,
2163,Regen,4.3708E+11,Overstory: 2 - PLI,2,PLI,L,S,10.9,5.7,N,25,0.4,
2163,Regen,3.69566E+11,Overstory: 1 - PLI,1,PLI,L,S,10.4,5.6,N,50,1,
1484,Regen,9.6199E+11,Overstory:  - ,,,,,,,,,,N/A
1484,Regen,8.8434E+11,Overstory:  - ,,,,,,,,,,N/A
1484,Regen,4.07452E+11,Overstory:  - ,,,,,,,,,,N/A
1484,Regen,8.66401E+11,Overstory: 1 - FDI,1,FDI,D,S,6.2,4.8,N,100,6.2,Killed by fire
1484,Regen,5.99041E+11,Overstory: 2 - FDI,2,FDI,D,S,5.9,4.5,N,100,4.5,
11111,Regen,-3.86818E+11,Overstory:  - ,,,,,,,,,,
11111,Regen,-1.74144E+11,Overstory:  - ,,,,,,,,,,
1640,Regen,-7.80729E+11,Overstory:  - ,,,,,,,,,,
1640,Regen,-9.46255E+11,Overstory:  - ,,,,,,,,,,
1640,Regen,-8.63193E+11,Overstory:  - ,,,,,,,,,,
1640,Regen,-1.57663E+11,Overstory:  - ,,,,,,,,,,
1666,Regen,-5.9483E+11,Overstory:  - ,,,,,,,,,,
1666,Regen,-6.84328E+11,Overstory:  - ,,,,,,,,,,
1666,Regen,-9.10909E+11,Overstory:  - ,,,,,,,,,,
1666,Regen,-5.10939E+11,Overstory:  - ,,,,,,,,,,
1666,Regen,-7.74099E+11,Overstory:  - ,,,,,,,,,,
1666,Regen,-3.97497E+11,Overstory:  - ,,,,,,,,,,
1666,Regen,-4.53621E+11,Overstory:  - ,,,,,,,,,,
1637,Regen,-6.2322E+11,Overstory:  - ,,,,,,,,,,
1637,Regen,-6.75538E+11,Overstory:  - ,,,,,,,,,,
1637,Regen,-8.41513E+11,Overstory:  - ,,,,,,,,,,
1637,Regen,-9.12865E+11,Overstory:  - ,,,,,,,,,,
1637,Regen,-2.34323E+11,Overstory:  - ,,,,,,,,,,
1637,Regen,-6.55851E+11,Overstory:  - ,,,,,,,,,,
1637,Regen,-9.28278E+11,Overstory:  - ,,,,,,,,,,
1439,Regen,-2.52236E+11,Overstory:  - ,,,,,,,,,,
1439,Regen,-8.55146E+11,Overstory:  - ,,,,,,,,,,
1439,Regen,-3.94323E+11,Overstory:  - ,,,,,,,,,,
1439,Regen,-1.90303E+11,Overstory:  - ,,,,,,,,,,
1439,Regen,-7.37115E+11,Overstory:  - ,,,,,,,,,,
1439,Regen,-2.94531E+11,Overstory:  - ,,,,,,,,,,
1571,Regen,-6.95291E+11,Overstory:  - ,,,,,,,,,,
1571,Regen,-6.03846E+11,Overstory:  - ,,,,,,,,,,
1571,Regen,-3.8122E+11,Overstory:  - ,,,,,,,,,,
1571,Regen,-6.3056E+11,Overstory:  - ,,,,,,,,,,
1634,Regen,-9.02569E+11,Overstory:  - ,,,,,,,,,,
1634,Regen,-1.48934E+11,Overstory:  - ,,,,,,,,,,
1634,Regen,-1.88444E+11,Overstory:  - ,,,,,,,,,,
1634,Regen,-9.41833E+11,Overstory:  - ,,,,,,,,,,
1634,Regen,-1.37543E+11,Overstory:  - ,,,,,,,,,,
1634,Regen,-7.9364E+11,Overstory:  - ,,,,,,,,,,
1485,Regen,-3.09879E+11,Overstory:  - ,,,,,,,,,,
1485,Regen,1.91695E+11,Overstory: 1 - FDI,1,FDI,D,S,31.9,12.4,Y,100,12.4,
1485,Regen,7.92673E+11,Overstory: 2 - FDI,2,FDI,D,S,32.7,16,Y,100,16,
1485,Regen,-9.67E+11,Overstory:  - ,,,,,,,,,,
1485,Regen,-9.71122E+11,Overstory:  - ,,,,,,,,,,
1485,Regen,-3.37816E+11,Overstory:  - ,,,,,,,,,,
1662,Regen,-4.73225E+11,Overstory:  - ,,,,,,,,,,
1662,Regen,-1.55346E+11,Overstory:  - ,,,,,,,,,,
1662,Regen,-3.07853E+11,Overstory:  - ,,,,,,,,,,
1662,Regen,-1.19617E+11,Overstory:  - ,,,,,,,,,,
1662,Regen,-4.94567E+11,Overstory:  - ,,,,,,,,,,
1771,Regen,6.46673E+11,Overstory: 1 - PLI,1,PLI,D,S,14.8,11.7,N,55,2,
1771,Regen,-3.99285E+11,Overstory:  - ,,,,,,,,,,
1771,Regen,-5.28163E+11,Overstory:  - ,,,,,,,,,,
1771,Regen,-7.61105E+11,Overstory:  - ,,,,,,,,,,
1604,Regen,-7.49266E+11,Overstory:  - ,,,,,,,,,,
1604,Regen,-5.43842E+11,Overstory:  - ,,,,,,,,,,
1604,Regen,-8.37208E+11,Overstory:  - ,,,,,,,,,,
1604,Regen,-6.28244E+11,Overstory:  - ,,,,,,,,,,
1979,Regen,6.19233E+11,Overstory: 1 - PLI,1,PLI,D,S,5.5,7.4,Y,100,7.4,
1979,Regen,9.40383E+11,Overstory: 2 - PLI,2,PLI,D,S,8.8,10.7,N,100,10.7,
1979,Regen,1.27146E+11,Overstory: 3 - PLI,3,PLI,D,S,11.3,11.2,N,100,11.2,
1979,Regen,6.79677E+11,Overstory: 4 - PLI,4,PLI,D,S,12.5,11.3,N,100,11.3,
1979,Regen,6.15512E+11,Overstory: 1 - PLI,1,PLI,D,S,12.5,11.9,N,100,11.9,
1979,Regen,5.62308E+11,Overstory: 2 - PLI,2,PLI,D,S,9.5,12.2,N,100,12.2,
1979,Regen,2.35799E+11,Overstory: 3 - PLI,3,PLI,D,S,6.7,10.9,N,100,10.9,
1979,Regen,4.38605E+11,Overstory: 4 - PLI,4,PLI,D,S,8.9,11.2,N,100,11.2,
1979,Regen,1.32633E+11,Overstory: 5 - PLI,5,PLI,D,S,8,10.9,N,100,10.9,
1979,Regen,8.75156E+11,Overstory: 6 - PLI,6,PLI,D,S,10.6,11,N,100,11,
1979,Regen,6.95004E+11,Overstory: 1 - PLI,1,PLI,D,S,6.9,8.7,N,100,8.7,
1979,Regen,4.31914E+11,Overstory: 2 - PLI,2,PLI,D,S,12,11.3,N,100,11.3,
1979,Regen,9.6762E+11,Overstory: 1 - PLI,1,PLI,D,S,9.9,9.2,N,100,9.2,
1979,Regen,9.23344E+11,Overstory: 2 - PLI,2,PLI,D,S,11,12.1,N,100,12.1,
1979,Regen,6.3527E+11,Overstory: 3 - PLI,3,PLI,D,S,7.6,9.5,N,100,9.5,
1979,Regen,9.87965E+11,Overstory: 4 - PLI,4,PLI,D,S,7.3,10.4,N,100,10.4,
1979,Regen,7.79808E+11,Overstory: 5 - PLI,5,PLI,D,S,5.6,7.3,N,100,7.3,
1583,Regen,-4.94717E+11,Overstory:  - ,,,,,,,,,,
1583,Regen,-6.32742E+11,Overstory:  - ,,,,,,,,,,
1583,Regen,-9.3598E+11,Overstory:  - ,,,,,,,,,,
1583,Regen,-1.24683E+11,Overstory:  - ,,,,,,,,,,
1583,Regen,-3.00824E+11,Overstory:  - ,,,,,,,,,,
1583,Regen,-5.45433E+11,Overstory:  - ,,,,,,,,,,
1583,Regen,-4.68576E+11,Overstory:  - ,,,,,,,,,,
1583,Regen,-1.50181E+11,Overstory:  - ,,,,,,,,,,
1487,Regen,-1.26081E+11,Overstory:  - ,,,,,,,,,,
1487,Regen,-5.13925E+11,Overstory:  - ,,,,,,,,,,
1487,Regen,-5.89381E+11,Overstory:  - ,,,,,,,,,,
1487,Regen,-3.48161E+11,Overstory:  - ,,,,,,,,,,
1440,Regen,-3.338E+11,Overstory:  - ,,,,,,,,,,
1440,Regen,-6.79843E+11,Overstory:  - ,,,,,,,,,,
1440,Regen,-5.65445E+11,Overstory:  - ,,,,,,,,,,
1440,Regen,-5.9538E+11,Overstory:  - ,,,,,,,,,,
1440,Regen,-3.14205E+11,Overstory:  - ,,,,,,,,,,
1440,Regen,-9.00566E+11,Overstory:  - ,,,,,,,,,,
1500,Regen,-9.68939E+11,Overstory:  - ,,,,,,,,,,
1500,Regen,-7.79751E+11,Overstory:  - ,,,,,,,,,,
1500,Regen,-3.04851E+11,Overstory:  - ,,,,,,,,,,
1500,Regen,2.12144E+11,Overstory: 1 - PLI,1,PLI,D,S,9.4,8.6,N,100,8.6,
1936,Regen,-1.56543E+11,Overstory:  - ,,,,,,,,,,
1631,Regen,-5.68529E+11,Overstory:  - ,,,,,,,,,,
1631,Regen,-9.98444E+11,Overstory:  - ,,,,,,,,,,
1631,Regen,-2.85479E+11,Overstory:  - ,,,,,,,,,,
1631,Regen,-5.39489E+11,Overstory:  - ,,,,,,,,,,
1631,Regen,-8.81474E+11,Overstory:  - ,,,,,,,,,,
1631,Regen,-3.989E+11,Overstory:  - ,,,,,,,,,,
1631,Regen,-3.63946E+11,Overstory:  - ,,,,,,,,,,
1631,Regen,-1.77999E+11,Overstory:  - ,,,,,,,,,,
1724,Regen,-2.09987E+11,Overstory:  - ,,,,,,,,,,
1542,Regen,-7.69569E+11,Overstory:  - ,,,,,,,,,,
1542,Regen,4.18093E+11,Overstory: 1 - PLI,1,PLI,D,S,4.8,6.7,N,100,6.7,
1542,Regen,-7.00728E+11,Overstory:  - ,,,,,,,,,,
1542,Regen,6.77033E+11,Overstory: 1 - PLI,1,PLI,D,S,10.1,11.5,N,100,11.5,
1542,Regen,7.95589E+11,Overstory: 2 - PLI,2,PLI,D,S,8.3,10.1,N,100,10.1,
2272,Regen,-7.81312E+11,Overstory:  - ,,,,,,,,,,
2272,Regen,-8.92073E+11,Overstory:  - ,,,,,,,,,,
2272,Regen,-5.39406E+11,Overstory:  - ,,,,,,,,,,
2272,Regen,-1.50341E+11,Overstory:  - ,,,,,,,,,,
708,Regen,6.13998E+11,Overstory: 1 - FDI,1,FDI,D,S,15,14.1,N,100,14.1,
708,Regen,6.31315E+11,Overstory: 2 - FDI,2,FDI,D,S,5.6,58,N,100,5.8,
708,Regen,-9.43625E+11,Overstory:  - ,,,,,,,,,,
708,Regen,5.15068E+11,Overstory: 1 - FDI,1,FDI,D,S,8.9,8.5,N,100,8.5,
708,Regen,8.39877E+11,Overstory: 2 - FDI,2,FDI,D,S,6.3,8.2,N,100,8.2,
708,Regen,7.56694E+11,Overstory: 3 - FDI,3,FDI,D,S,11.3,10.5,N,100,10.5,
708,Regen,6.80048E+11,Overstory: 4 - FDI,4,FDI,D,S,8.4,7.5,N,100,7.5,
708,Regen,2.31243E+11,Overstory: 5 - FDI,5,FDI,D,S,5.9,6.1,N,100,6.1,
708,Regen,-1.7852E+11,Overstory:  - ,,,,,,,,,,
708,Regen,3.51247E+11,Overstory: 1 - FDI,1,FDI,D,S,10.6,5.6,N,100,5.6,
708,Regen,7.01756E+11,Overstory: 2 - FDI,2,FDI,D,S,23.5,17.3,N,100,17.3,
708,Regen,6.02487E+11,Overstory: 3 - FDI,3,FDI,D,S,12.8,11.2,N,100,11.2,
708,Regen,2.45716E+11,Overstory: 1 - FDI,1,FDI,D,S,25.8,6.7,Y,100,6.7,
707,Regen,-6.95645E+11,Overstory:  - ,,,,,,,,,,
707,Regen,3.91979E+11,Overstory: 1 - FDI,1,FDI,D,S,10,5.5,N,100,5.5,
707,Regen,-9.64429E+11,Overstory:  - ,,,,,,,,,,
707,Regen,5.00015E+11,Overstory: 1 - PLI,1,PLI,D,S,4.3,2.3,N,100,2.3,
1110,Regen,5.92691E+11,Overstory: 1 - FDI,1,FDI,L,S,29.6,14.7,N,50,5.1,
1110,Regen,1.35115E+11,Overstory: 2 - FDI,2,FDI,D,S,12.7,9.8,N,65,4.2,
1110,Regen,-4.76457E+11,Overstory:  - ,,,,,,,,,,
1110,Regen,-7.87116E+11,Overstory:  - ,,,,,,,,,,
1110,Regen,1.85557E+11,Overstory: 1 - FDI,1,FDI,L,S,13.8,12.1,N,60,5.9,
1110,Regen,2.86268E+11,Overstory: 2 - FDI,2,FDI,D,S,1.2,10.9,N,60,5.7,
1069,Regen,4.86097E+11,Overstory: 1 - FDI,1,FDI,D,S,16.3,7.9,Y,100,7.9,
1069,Regen,-3.47092E+11,Overstory:  - ,,,,,,,,,,
1069,Regen,-9.76746E+11,Overstory:  - ,,,,,,,,,,
1069,Regen,-5.19104E+11,Overstory:  - ,,,,,,,,,,
1069,Regen,-1.46077E+11,Overstory:  - ,,,,,,,,,,
1069,Regen,-4.21149E+11,Overstory:  - ,,,,,,,,,,
1045,Regen,-9.09288E+11,Overstory:  - ,,,,,,,,,,
1045,Regen,-2.46863E+11,Overstory:  - ,,,,,,,,,,
1045,Regen,-9.08961E+11,Overstory:  - ,,,,,,,,,,
1045,Regen,9.01452E+11,Overstory: 1 - FDI,1,FDI,L,S,41.3,21,N,95,1.6,
193,Regen,-7.84902E+11,Overstory:  - ,,,,,,,,,,
851,Regen,9.87898E+11,Overstory: 1 - PLI,1,PLI,L,S,13.3,11.4,N,0,0,
851,Regen,-3.82843E+11,Overstory:  - ,,,,,,,,,,
851,Regen,-4.25554E+11,Overstory:  - ,,,,,,,,,,
851,Regen,-9.08696E+11,Overstory:  - ,,,,,,,,,,
13,Regen,6.3511E+11,Overstory: 1 - PLI,1,PLI,L,S,5.4,3.6,N,0,0,
