Card,ID,Display Name,Quandrant,Species,x0,x10,x30,x130,Notes,x
1805,3.90051E+11,Regen: SE - PLI,SE,PLI,6,171,40,,,
1805,3.66315E+11,Regen: SW - PLI,SW,PLI,10,28,1,,,
1807,-6.24498E+11,Regen:  - ,,,,,,,,
1816,-6.44621E+11,Regen:  - ,,,,,,,,
1825,-8.51592E+11,Regen:  - ,,,,,,,,
1825,1.87871E+11,Regen: NE - PLI,NE,PLI,3,,212,,,
1825,1.21997E+11,Regen: NW - PLI,NW,PLI,,3,264,,,
1825,3.23117E+11,Regen: SE - PLI,SE,PLI,,9,214,,,
1825,2.48531E+11,Regen: SW - PLI,SW,PLI,,21,172,,,
1831,-7.71896E+11,Regen:  - ,,,,,,,,
1833,4.41966E+11,Regen: NE - AT,NE,AT,,,1,3,,
1833,4.84423E+11,Regen: NE - PLI,NE,PLI,,28,36,,,
1833,2.22278E+11,Regen: NW - AT,NW,AT,,,3,,,
1833,8.19874E+11,Regen: NW - PLI,NW,PLI,,3,35,,,
1833,4.16247E+11,Regen: SE - AT,SE,AT,,,,,,
1833,1.06685E+11,Regen: SE - PLI,SE,PLI,,25,40,,,
1833,9.60272E+11,Regen: SW - AT,SW,AT,,,1,1,,
1833,3.2427E+11,Regen: SW - PLI,SW,PLI,3,10,52,,,
1835,-3.49374E+11,Regen:  - ,,,,,,,,
1836,-3.20956E+11,Regen:  - ,,,,,,,,
1840,-1.31625E+11,Regen:  - ,,,,,,,,
1844,3.86709E+11,Regen: NE - SW,NE,SW,13,26,,,,
1844,9.68435E+11,Regen: NW - PLI,NW,PLI,11,55,2,,,
1844,3.28792E+11,Regen: SE - PLI,SE,PLI,9,63,5,,,
1844,1.75781E+11,Regen: SW - PLI,SW,PLI,5,76,7,,,
1845,4.44572E+11,Regen: NE - PLI,NE,PLI,,1,2,,,
1845,9.78548E+11,Regen: NW - PLI,NW,PLI,1,,4,,,
1845,1.70764E+11,Regen: SE - PLI,SE,PLI,,1,6,,,
1845,9.02759E+11,Regen: SW - PLI,SW,PLI,,1,2,,,
1876,2.25545E+11,Regen: NE - PLI,NE,PLI,3,41,58,,,
1876,9.83973E+11,Regen: NE - SX,NE,SX,34,,,,,
1876,3.19557E+11,Regen: NW - PLI,NW,PLI,,35,42,,,
1876,5.40254E+11,Regen: NW - SX,NW,SX,29,,,,,
1876,8.61842E+11,Regen: SE - PLI,SE,PLI,,42,31,,,
1876,7.85239E+11,Regen: SE - SX,SE,SX,32,,,,,
1876,3.15641E+11,Regen: SW - PLI,SW,PLI,,89,65,,,
1876,6.47212E+11,Regen: SW - SX,SW,SX,14,,,,,
1889,9.55196E+11,Regen: NE - PLI,NE,PLI,2,211,167,,,
1889,5.33908E+11,Regen: NW - PLI,NW,PLI,3,80,76,,,
1889,1.39788E+11,Regen: SE - PLI,SE,PLI,2,154,94,,,
1889,4.17699E+11,Regen: SW - PLI,SW,PLI,5,75,49,,,
1916,9.80658E+11,Regen: NE - PLI,NE,PLI,7,6,10,,,
1916,5.078E+11,Regen: NW - PLI,NW,PLI,2,16,28,,,
1916,5.37348E+11,Regen: SE - PLI,SE,PLI,7,7,,24,,
1916,9.77236E+11,Regen: SW - PLI,SW,PLI,,14,134,,,
1931,1.87237E+11,Regen: NE - AT,NE,AT,,,,1,,
1931,3.05181E+11,Regen: NE - PLI,NE,PLI,,6,149,,,
1931,6.04156E+11,Regen: NE - SX,NE,SX,1,,,,,
1931,6.21922E+11,Regen: NW - ,NW,,,,,,N/A,
1931,5.25084E+11,Regen: SE - ,SE,,,,,,N/A,
1931,6.35819E+11,Regen: SW - ,SW,,,,,,N/A,
1936,-8.96158E+11,Regen:  - ,,,,,,,,
1942,-1.7232E+11,Regen:  - ,,,,,,,,
1979,5.5384E+11,Regen: NE - PLI,NE,PLI,4,18,22,,,
1979,1.04854E+11,Regen: NW - PLI,NW,PLI,10,24,28,,,
1979,3.9156E+11,Regen: SE - PLI,SE,PLI,7,18,25,,,
1979,8.98263E+11,Regen: SW - PLI,SW,PLI,15,18,66,,,
1981,7.36167E+11,Regen: NE - PLI,NE,PLI,3,27,127,,,
1981,1.77424E+11,Regen: NW - PLI,NW,PLI,,51,70,,,
1981,6.4776E+11,Regen: SE - PLI,SE,PLI,2,80,116,,,
1981,1.62012E+11,Regen: SW - PLI,SW,PLI,,77,79,,,
1982,9.49846E+11,Regen: NE - PLI,NE,PLI,,20,33,,,
1982,3.0081E+11,Regen: NE - SW,NE,SW,,1,,,,
1982,7.67531E+11,Regen: NW - PLI,NW,PLI,,,,,,
1982,9.59089E+11,Regen: SE - PLI,SE,PLI,7,44,28,,,
1982,3.35838E+11,Regen: SE - SW,SE,SW,1,51,32,,,
1982,5.04651E+11,Regen: SW - PLI,SW,PLI,6,47,21,,,
2034,6.52524E+11,Regen: NE - AT,NE,AT,,,3,7,,
2034,5.59277E+11,Regen: NW - AT,NW,AT,,8,3,4,,
2034,5.80207E+11,Regen: SE - AT,SE,AT,,,,2,,
2034,7.9511E+11,Regen: SW - AT,SW,AT,6,8,,2,,
2035,3.30087E+11,Regen: NE - PLI,NE,PLI,1,159,142,,,
2035,9.76919E+11,Regen: NW - PLI,NW,PLI,,207,74,,,
2035,6.5998E+11,Regen: SE - PLI,SE,PLI,1,164,177,,,
2035,2.4308E+11,Regen: SW - PLI,SW,PLI,,180,130,,,
2041,1.7961E+11,Regen: NE - AT,NE,AT,,,3,,,
2041,9.81671E+11,Regen: NE - PLI,NE,PLI,1,,2,,,
2041,3.06343E+11,Regen: NW - AT,NW,AT,,,3,2,,
2041,9.60724E+11,Regen: NW - PLI,NW,PLI,,,1,,,
2041,8.39189E+11,Regen: SE - PLI,SE,PLI,,,1,,,
2041,9.42886E+11,Regen: SW - PLI,SW,PLI,1,,1,,,
2042,-5.96623E+11,Regen:  - ,,,,,,,,
2043,-7.1708E+11,Regen:  - ,,,,,,,,
2107,4.82598E+11,Regen: NE - PLI,NE,PLI,10,29,,,,
2107,5.26038E+11,Regen: NW - PLI,NW,PLI,2,13,6,,,
2107,2.2054E+11,Regen: SE - PLI,SE,PLI,3,36,,,,
2107,6.32702E+11,Regen: SW - PLI,SW,PLI,1,1,14,,,
2108,1.31143E+11,Regen: NE - PLI,NE,PLI,2,6,7,,,
2108,2.56557E+11,Regen: NW - PLI,NW,PLI,10,17,21,,,
2108,3.8528E+11,Regen: SE - PLI,SE,PLI,7,54,11,,,
2108,2.61816E+11,Regen: SW - PLI,SW,PLI,8,27,12,,,
2111,9.47327E+11,Regen: NE - PLI,NE,PLI,,8,4,,,
2111,3.10602E+11,Regen: NW - PLI,NW,PLI,,6,12,,,
2111,3.47868E+11,Regen: SE - PLI,SE,PLI,1,29,9,,,
2111,6.73208E+11,Regen: SW - PLI,SW,PLI,,30,15,,,
2113,4.23741E+11,Regen: NE - ,NE,,,,,,,
2113,8.06642E+11,Regen: NW - ,NW,,,,,,,
2113,4.53295E+11,Regen: SE - ,SE,,,,,,,
2113,7.7617E+11,Regen: SW - ,SW,,,,,,,
2115,-3.02857E+11,Regen:  - ,,,,,,,,
2155,3.56918E+11,Regen: NE - AT,NE,AT,,10,11,,,
2155,6.6139E+11,Regen: NE - PLI,NE,PLI,,5,10,,,
2155,6.6128E+11,Regen: NW - AT,NW,AT,,,3,2,,
2155,2.8515E+11,Regen: NW - PLI,NW,PLI,6,6,9,,,
2155,6.98996E+11,Regen: SE - AT,SE,AT,,,14,6,No Pine trees in quadrant,
2155,1.65737E+11,Regen: SW - AT,SW,AT,,,1,,,
2155,7.23406E+11,Regen: SW - PLI,SW,PLI,2,3,1,,,
2158,-1.18629E+11,Regen:  - ,,,,,,,,
2158,-8.7389E+11,Regen:  - ,,,,,,,,
2158,-3.00055E+11,Regen:  - ,,,,,,,,
2158,3.07621E+11,Regen: NE - PLI,NE,PLI,,,,,"50% W aspect and N of plot not burned , small creeping fire area",
2159,1.40575E+11,Regen: NE - ,NE,,,,,,,
2159,6.33517E+11,Regen: NW - PLI,NW,PLI,9,7,20,,,
2159,6.32169E+11,Regen: SE - ,SE,,,,,,,
2159,9.12877E+11,Regen: SW - ,SW,,,,,,,
2163,9.07347E+11,Regen: NE - PLI,NE,PLI,2,48,5,,,
2163,8.38262E+11,Regen: NW - PLI,NW,PLI,8,52,15,,,
2163,9.22242E+11,Regen: SE - PLI,SE,PLI,5,1,,,,
2163,1.36027E+11,Regen: SW - PLI,SW,PLI,5,3,,,,
2195,9.65251E+11,Regen: NE - AT,NE,AT,,,1,,,
2195,1.0874E+11,Regen: NE - PLI,NE,PLI,,,2,,,
2195,4.0827E+11,Regen: NW - AT,NW,AT,,,1,,,
2195,4.3849E+11,Regen: SE - AT,SE,AT,,,7,,,
2195,7.31446E+11,Regen: SE - PLI,SE,PLI,,,1,,,
2195,6.35438E+11,Regen: SW - PLI,SW,PLI,,,1,,,
2200,5.50531E+11,Regen: NE - AT,NE,AT,,4,,,,
2200,1.22797E+11,Regen: NE - PLI,NE,PLI,42,433,162,,,
2200,6.23439E+11,Regen: NW - PLI,NW,PLI,40,569,92,,,
2200,5.47685E+11,Regen: SE - PLI,SE,PLI,27,566,88,,,
2200,8.51703E+11,Regen: SW - AT,SW,AT,,3,,,,
2200,2.53617E+11,Regen: SW - PLI,SW,PLI,77,648,98,,,
2202,2.35233E+11,Regen: NE - AT,NE,AT,2,19,4,,,
2202,5.21805E+11,Regen: NE - PLI,NE,PLI,11,135,24,,,
2202,2.99457E+11,Regen: NW - AT,NW,AT,6,5,10,,,
2202,1.40719E+11,Regen: NW - PLI,NW,PLI,5,105,13,,,
2202,5.69573E+11,Regen: SE - AT,SE,AT,,20,4,,,
2202,5.72699E+11,Regen: SE - PLI,SE,PLI,24,64,10,,,
2202,6.6123E+11,Regen: SW - AT,SW,AT,3,14,8,,,
2202,6.16524E+11,Regen: SW - PLI,SW,PLI,23,63,15,,,
2205,2.43069E+11,Regen: NE - AT,NE,AT,,,6,4,,
2205,8.57893E+11,Regen: NE - PLI,NE,PLI,1,1,,,,
2205,3.3887E+11,Regen: NW - AT,NW,AT,,,7,5,,
2205,2.37765E+11,Regen: NW - SE,NW,SE,1,,,,,
2205,6.99692E+11,Regen: SE - AT,SE,AT,,,4,,,
2205,1.09193E+11,Regen: SW - AT,SW,AT,,,1,,No pine growing in quadrant,
2208,-1.85878E+11,Regen:  - ,,,,,,,,
2210,8.97747E+11,Regen: NE - ,NE,,,,,,No trees.,
2210,1.00746E+11,Regen: NW - ,NW,,,,,,No trees.,
2210,7.91068E+11,Regen: SE - ,SE,,,,,,No trees.,
2210,8.87101E+11,Regen: SW - ,SW,,,,,,No trees.,
2211,2.33957E+11,Regen: NE - PLI,NE,PLI,9,47,19,,,
2211,7.31687E+11,Regen: NW - PLI,NW,PLI,5,39,41,,,
2211,1.29441E+11,Regen: SE - PLI,SE,PLI,3,23,34,,,
2211,4.07601E+11,Regen: SW - PLI,SW,PLI,12,37,56,,,
2212,3.2046E+11,Regen: NE - PLI,NE,PLI,,13,13,,,
2212,7.21578E+11,Regen: NW - PLI,NW,PLI,,8,10,,,
2212,8.05449E+11,Regen: SE - PLI,SE,PLI,,4,11,,,
2212,5.40014E+11,Regen: SW - PLI,SW,PLI,,1,9,,,
2213,-1.12562E+11,Regen:  - ,,,,,,,,
2251,5.57786E+11,Regen: NE - PLI,NE,PLI,,7,13,,,
2251,9.07102E+11,Regen: NW - PLI,NW,PLI,,7,,,,
2251,4.99673E+11,Regen: SE - PLI,SE,PLI,,7,1,,,
2251,5.72141E+11,Regen: SW - PLI,SW,PLI,,11,12,,,
2253,8.7718E+11,Regen: NE - ,NE,,,,,,zero regen,
2253,8.84569E+11,Regen: NW - ,NW,,,,,,zero regen,
2253,2.4195E+11,Regen: SE - SX,SE,SX,,,,1,,
2253,8.7215E+11,Regen: SW - SX,SW,SX,,1,,1,,
2269,-5.47332E+11,Regen:  - ,,,,,,,,
2271,-4.30671E+11,Regen:  - ,,,,,,,,
2272,5.88848E+11,Regen: NE - PLI,NE,PLI,,2,3,,,
2272,2.80006E+11,Regen: NW - PLI,NW,PLI,,,,,No trees,
2272,8.88496E+11,Regen: SE - PLI,SE,PLI,1,6,,,,
2272,1.44267E+11,Regen: SW - PLI,SW,PLI,,2,,,,
2311,6.45089E+11,Regen: NE - PLI,NE,PLI,1,,,,,
2311,7.02174E+11,Regen: NW - PLI,NW,PLI,2,6,1,,,
2311,8.10902E+11,Regen: SE - PLI,SE,PLI,3,,,,,
2311,7.60189E+11,Regen: SW - PLI,SW,PLI,1,3,3,,,
2312,1.21662E+11,Regen: NE - PLI,NE,PLI,2,20,2,,,
2312,3.10753E+11,Regen: NE - SX,NE,SX,1,2,,,,
2312,4.5056E+11,Regen: NW - PLI,NW,PLI,6,10,1,,,
2312,4.88194E+11,Regen: NW - SX,NW,SX,1,1,,,,
2312,8.86831E+11,Regen: SE - PLI,SE,PLI,1,13,6,,,
2312,8.14964E+11,Regen: SE - SX,SE,SX,,2,,,,
2312,5.74111E+11,Regen: SW - PLI,SW,PLI,2,13,3,,,
2312,4.76602E+11,Regen: SW - SX,SW,SX,3,1,,,,
2317,4.13114E+11,Regen: NE - PLI,NE,PLI,,29,16,,,
2317,1.74842E+11,Regen: NW - PLI,NW,PLI,,16,23,,,
2317,8.05257E+11,Regen: SE - PLI,SE,PLI,,10,9,,,
2317,5.46966E+11,Regen: SW - PLI,SW,PLI,,12,19,,,
2318,3.34773E+11,Regen: NE - PLI,NE,PLI,,20,15,,,
2318,8.21929E+11,Regen: NW - ,NW,,3,44,9,,,
2318,7.18904E+11,Regen: SE - PLI,SE,PLI,,10,17,,,
2318,6.04454E+11,Regen: SW - PLI,SW,PLI,11,20,12,,,
2334,5.93124E+11,Regen: NE - PLI,NE,PLI,,,,,,
2334,4.48533E+11,Regen: NW - PLI,NW,PLI,,,,,,
2334,6.73164E+11,Regen: SE - PLI,SE,PLI,,,,,,
2334,5.37925E+11,Regen: SW - PLI,SW,PLI,,,,,,
2336,7.28491E+11,Regen: NE - PLI,NE,PLI,87,,,,,
2378,9.80681E+11,Regen: NE - PLI,NE,PLI,3,5,10,,,
2378,2.49257E+11,Regen: NW - PLI,NW,PLI,,,24,,,
2378,5.76579E+11,Regen: SE - PLI,SE,PLI,,3,43,,,
2378,4.17609E+11,Regen: SW - PLI,SW,PLI,,1,28,,,
2379,5.6926E+11,Regen: NE - PLI,NE,PLI,,19,71,,,
2379,8.74602E+11,Regen: NW - PLI,NW,PLI,,14,114,,,
2379,9.7589E+11,Regen: SE - PLI,SE,PLI,,42,110,,,
2379,6.0664E+11,Regen: SW - PLI,SW,PLI,,37,115,,,
2380,4.49402E+11,Regen: NE - PLI,NE,PLI,,10,2,,,
2380,9.79424E+11,Regen: NW - PLI,NW,PLI,,20,13,,,
2380,5.81743E+11,Regen: SE - PLI,SE,PLI,,11,,,,
2380,6.76107E+11,Regen: SW - PLI,SW,PLI,,18,35,,,
2412,6.29114E+11,Regen: NE - PLI,NE,PLI,,3,19,,,
2412,9.16018E+11,Regen: NW - PLI,NW,PLI,,4,36,,,
2412,4.21314E+11,Regen: SE - PLI,SE,PLI,,3,28,,,
2412,7.43828E+11,Regen: SW - AT,SW,AT,,,1,,,
2412,1.21899E+11,Regen: SW - PLI,SW,PLI,,1,29,,,
2414,6.81036E+11,Regen: NE - AT,NE,AT,,,4,1,,
2414,2.04125E+11,Regen: NW - AT,NW,AT,,,1,,,
2414,2.34691E+11,Regen: SE - ,SE,,,,,,No regen in quadrant,
2414,5.18866E+11,Regen: SW - AT,SW,AT,,,,1,,
2460,8.00473E+11,Regen: NE - PLI,NE,PLI,,11,182,,Other quadrants are similar,
2460,5.3553E+11,Regen: NW - ,NW,,,,,,,
2460,7.20901E+11,Regen: SE - ,SE,,,,,,,
2460,6.63201E+11,Regen: SW - ,SW,,,,,,,
2523,4.20043E+11,Regen: NE - PLI,NE,PLI,,,14,,,
2523,3.82407E+11,Regen: NW - PLI,NW,PLI,,1,2,,,
2523,1.23818E+11,Regen: SE - PLI,SE,PLI,,3,8,,,
2523,6.39569E+11,Regen: SW - PLI,SW,PLI,,1,6,,,
2626,6.66706E+11,Regen: NE - PLI,NE,PLI,254,115,,,,
2626,3.68569E+11,Regen: NW - ,NW,,,,,,,
2626,7.60045E+11,Regen: SE - ,SE,,,,,,,
2626,2.92727E+11,Regen: SW - ,SW,,,,,,,
2644,8.28229E+11,Regen: NE - PLI,NE,PLI,,7,39,,,
2644,5.06572E+11,Regen: NW - AT,NW,AT,,3,,,,
2644,1.04674E+11,Regen: NW - PLI,NW,PLI,,5,6,,,
2644,6.70649E+11,Regen: SE - PLI,SE,PLI,,2,1,,,
2644,7.68973E+11,Regen: SW - PLI,SW,PLI,,9,7,,,
2646,8.40119E+11,Regen: NE - ,NE,,,,,,,
2646,7.75582E+11,Regen: NW - ,NW,,,,,,,
2646,3.04323E+11,Regen: SE - ,SE,,,,,,,
2646,6.30651E+11,Regen: SW - ,SW,,,,,,,
2647,8.66404E+11,Regen: NE - PLI,NE,PLI,12,220,110,,,
2647,8.67693E+11,Regen: NW - ,NW,,,,,,,
2647,9.97746E+11,Regen: SE - ,SE,,,,,,,
2647,8.12519E+11,Regen: SW - ,SW,,,,,,,
2662,3.3379E+11,Regen: NE - AT,NE,AT,,3,1,,,
2662,4.18503E+11,Regen: NW - AT,NW,AT,,3,5,,,
2662,2.52542E+11,Regen: NW - PLI,NW,PLI,,,2,,,
2662,3.34445E+11,Regen: SE - AT,SE,AT,,,9,3,,
2662,5.01457E+11,Regen: SW - AT,SW,AT,,1,10,3,,
2662,2.82964E+11,Regen: SW - PLI,SW,PLI,,2,2,,,
2664,5.52868E+11,Regen: NE - PLI,NE,PLI,,1,86,,"1/4 plot done NE quadrant due to high volume regen , dead standing imm",
2664,3.51243E+11,Regen: NW - ,NW,,,,,,,
2664,6.50108E+11,Regen: SE - ,SE,,,,,,,
2664,6.33702E+11,Regen: SW - ,SW,,,,,,,
11111,5.34218E+11,Regen: NE - ,NE,,,,,,,
11111,6.31563E+11,Regen: SE - ,SE,,,,,,,
