SampleSite_ID,Latitude,Longitude,MapPageID,Aspect,Elevation,Slope,TWI,Zone,Subzone,Variant,Solar_Radiation,PARENT_SOILS,SOILNAME_1,TEXTURE_1,PERCENT_1,DRAIN_1,COFRAG_1,SOILNAME_2,TEXTURE_2,PERCENT_2,DRAIN_2,COFRAG_2,SOILNAME_3,TEXTURE_3,PERCENT_3,DRAIN_3,COFRAG_3,Fire_Year_1,Fire_Number_1,Fire_Date_1,Fire_Severity_1,Severity_Patch_Size_1,Species_1,Age_1,Height_1,Crown_Closure_1,Disturbance_Type_1,Disturbance_Date_1,Harvest_Date_1,Fire_Year_2,Fire_Number_2,Fire_Date_2,Fire_Severity_2,Severity_Patch_Size_2,Species_2,Age_2,Height_2,Crown_Closure_2,Disturbance_Type_2,Disturbance_Date_2,Harvest_Date_2,Distance_to_Perimeter
93,51.69157576,-123.7770722,88,284.0362549,1293,2.061552763,7.793733597,SBPS,xc,,1049494.653,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,158,17.13030052,10,,,,,,,,,,,,,,,,1797.126036
94,51.69129313,-123.762594,88,36.25383759,1306,4.650269032,6.980268478,SBPS,xc,,1030466.689,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,82,11.25854969,60,,,,,,,,,,,,,,,,1626.272914
95,51.69100866,-123.7481161,88,165.0685883,1295,7.762087345,7.854236126,SBPS,xc,,1095494.864,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,FD,253,24.38805008,30,,,,,,,,,,,,,,,,983.9315125
96,51.69072236,-123.7336383,88,17.78388786,1220,13.91491985,6.982843876,IDF,dk,4,951411.4449,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,93,14.24468994,50,,,,,,,,,,,,,,,,110.1737971
97,51.70430932,-123.9793715,86,333.4349365,1319,3.354101896,7.30700922,SBPS,xc,,1037099.841,ORGANIC ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,63,8.674799919,30,,,,,,,,,,,,,,,,250.3882408
98,51.70405232,-123.964888,87,284.7435608,1312,4.911720753,13.0370369,SBPS,xc,,1044802.186,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,93,12.18043041,20,,,,,,,,,,,,,,,,705.034508
99,51.70379348,-123.9504045,87,303.6900635,1343,5.408327103,6.829253674,SBPS,xc,,1038908.313,TILL ,KLOAKUT,L,100,MW,35,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,43,6.059229851,50,,,,,,,,,,,,,,,,1423.584542
100,51.70353281,-123.9359213,87,296.5650635,1390,5.590169907,9.931677818,SBPS,xc,,1047984.105,TILL ,KLOAKUT,L,100,MW,35,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,43,6.059229851,40,,,,,,,,,,,,,,,,2243.761652
101,51.70054434,-123.7766173,88,45,1283,2.121320248,9.844595909,SBPS,xc,,1042139.557,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,153,18.56055069,20,,,,,,,,,,,,,,,,2795.154627
102,51.69969077,-123.7331746,88,105.6422501,1278,12.98075485,7.052337646,SBPS,xc,,1063877.982,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,FD,233,23.43898964,50,,,,,,,,,,,,,,,,567.8367506
103,51.71302151,-123.9644714,87,180,1302,3.5,7.264430523,SBPS,xc,,1073982.092,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,93,12.18043041,20,,,,,,,,,,,,,,,,286.0292778
104,51.71276263,-123.949985,87,273.3664551,1340,4.25734663,8.167160034,SBPS,xc,,1056319.569,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,43,7.495349884,60,,,,,,,,,,,,,,,,1222.404351
105,51.71250191,-123.9354988,87,327.5288086,1365,3.259601116,8.434200287,SBPS,xc,,1044949.307,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,93,13.20049953,30,,,,,,,,,,,,,,,,2083.420078
106,51.70808078,-123.7037439,88,321.3401794,1083,35.21718216,5.648806572,IDF,dk,4,795787.5347,GLACIOFLUVIAL ,HAWKS,SIL,100,R,25,,-,,,,,-,,,,2010,C50345,2010-08-02,Unknown,28.07107998,PL,130,17.2,60,IBM,2007-01-01,,,,,,,,,,,,,,16.01305831
107,51.72588392,-124.1959064,79,161.5650482,1253,3.162277699,7.365900993,IDF,dk,4,1063782.525,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2013,C50038,2013-05-03,Unknown,156.9880386,PL,53,7.5,30,,,,,,,,,,,,,,,,240.6315074
108,51.72147092,-123.9350761,80,308.6598206,1346,3.201562166,7.353554726,SBPS,xc,,1046923.314,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,123,15.81991005,40,,,,,,,,,,,,,,,,1530.887062
109,51.73070069,-123.9491454,80,315,1294,4.949747562,6.917856693,SBPS,xc,,1030134.301,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,123,15.81991005,40,,,,,,,,,,,,,,,,199.9270155
110,51.73043986,-123.9346533,80,315,1307,4.596194267,11.19665718,SBPS,xc,,1032878.366,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,123,15.81991005,40,,,,,,,,,,,,,,,,575.5511899
111,51.7301772,-123.9201613,80,318.9451904,1340,10.27740192,8.672152519,SBPS,xc,,1005650.155,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,43,4.552609921,50,,,,,,,,,,,,,,,,773.952254
112,51.73888147,-123.9052406,80,319.2891541,1301,14.18185425,7.656989574,SBPS,xc,,978891.871,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2003,C50214,2003-07-22,Unknown,27655.62884,PL,43,8.882109642,60,,,,,,,,,,,,,,,,529.9651447
113,51.78299043,-125.3259561,77,290.8285522,1230,49.21635818,7.105874062,ESSF,mw,,850282.5154,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2018,V92348,2018-08-01,Medium,50.67989008,PL,161,18.2,75,IBM,2004-07-01,,2004,C50265,2004-06-27,Unknown,4838.178809,PL,147,17.70586,80,,,,210.2510898
114,51.78224814,-125.2098383,78,36.59108734,1609,41.10048676,6.187467575,ESSF,xv,1,819760.2492,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,PL,172,15.78655,20,,,,,,,,,,,,,,,,320.0162942
115,51.78204417,-125.1808095,78,254.2192535,1291,47.80167389,5.343279839,MS,dc,2,1001368.23,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,PL,139,24.87929,20,,,,,,,,,,,,,,,,176.9753586
116,51.79196227,-125.3258179,77,256.759491,1046,43.66062164,4.740746498,IDF,ww,,978529.9822,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2018,V92348,2018-08-01,Unburned,653.6677777,PL,141,18.7,38,IBM,2003-07-01,,2004,C50265,2004-06-27,Unknown,4838.178809,PL,127,17.95437,40,,,,0
117,51.79131908,-125.2241938,78,22.09015465,1371,64.48352814,4.350783825,MS,dc,2,610318.4637,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,PL,132,14.26211,20,,,,,,,,,,,,,,,,528.6901976
118,51.79121983,-125.2096763,78,43.71266937,1356,31.47419548,5.068025589,MS,dc,2,860707.1051,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,PL,132,14.26211,20,,,,,,,,,,,,,,,,350.0939599
119,51.79101582,-125.1806415,78,0,1294,22,9.630843163,MS,dc,2,870796.314,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,PL,102,13.9779,70,,,,,,,,,,,,,,,,621.657526
120,51.79091106,-125.1661242,78,324.8277283,1539,45.56999969,7.531157017,MS,dc,2,777678.6899,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,B,167,21.53577,50,,,,,,,,,,,,,,,,459.0765516
121,51.80084766,-125.3111587,77,201.1940613,1363,65.69342041,4.332194805,ESSF,mw,,1178098.498,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,FD,337,21.70713,60,,,,,,,,,,,,,,,,64.80932812
122,51.79988262,-125.1659532,78,354.3191223,1274,47.98567581,4.646290779,MS,dc,2,677664.5135,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,PL,102,13.9779,70,,,,,,,,,,,,,,,,197.5803858
123,51.78345748,-123.8885839,80,216.8699036,1245,2.5,10.64542484,SBPS,xc,,1057394.904,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,129,16.1,40,IBM,1985-01-01,,,,,,,,,,,,,,244.7382252
124,51.783189,-123.8740746,80,203.9624939,1278,4.92442894,6.922985077,SBPS,xc,,1076877.119,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,42,2.4,70,,,,,,,,,,,,,,,,378.8828296
125,51.78291867,-123.8595656,80,105.9453964,1263,3.640054941,8.611489296,SBPS,xc,,1053934.218,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,42,2.4,70,,,,,,,,,,,,,,,,379.2426344
126,51.81015388,-125.3691132,77,117.023407,1380,69.87936401,5.6567173,ESSF,mw,,1060624.143,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2018,V92348,2018-08-01,Medium,379.1078228,PL,123,17.8,36,IBM,2004-07-01,,,,,,,,,,,,,,147.4106698
127,51.80990573,-125.3255413,77,306.3763123,1066,75.45279694,4.886833668,IDF,dw,,630419.204,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,PL,319,16.12871,40,,,,,,,,,,,,,,,,761.7594618
128,51.80874746,-125.1512589,78,332.0710144,1211,46.97073746,5.360816002,MS,dc,2,695039.4674,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Low,5.955708386,PL,115,14.9,70,ISB,1979-01-01,,2004,C50265,2004-06-27,Unknown,4838.178809,PL,102,13.9779,70,,,,2.840999421
129,51.80863898,-125.1367358,78,318.0848083,1529,59.12909698,6.229229927,MS,dc,2,709886.1867,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,High,64.80917783,PL,179,13,43,IBM,2007-07-01,,,,,,,,,,,,,,135.5786603
130,51.79269243,-123.9026633,80,56.30993271,1231,5.408327103,7.927865982,SBPS,xc,,1024668.456,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,39,2.2,70,,,,,,,,,,,,,,,,317.2422903
131,51.79242573,-123.8881509,80,277.594635,1264,15.13274574,8.28523922,SBPS,xc,,1025987.181,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,39,7.6,60,,,,,,,,,,,,,,,,1053.096357
132,51.7921572,-123.8736387,80,180,1296,3,8.804875374,SBPS,xc,,1071310.321,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,129,16.1,40,IBM,1985-01-01,,,,,,,,,,,,,,1362.174511
133,51.79188682,-123.8591267,80,36.86989594,1274,2.5,8.294050217,SBPS,xc,,1037777.991,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,42,2.4,70,,,,,,,,,,,,,,,,1308.788431
134,51.79161461,-123.8446148,80,57.09475708,1250,5.062114239,8.841319084,SBPS,xc,,1028840.694,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,42,2.4,70,,,,,,,,,,,,,,,,1250.473733
135,51.79134055,-123.8301031,81,60.94539642,1232,2.573907614,9.363527298,SBPS,xc,,1036874.864,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,42,2.4,70,,,,,,,,,,,,,,,,1373.449477
136,51.79106466,-123.8155917,81,308.6598206,1218,3.201562166,7.353554726,SBPS,xc,,1029334.53,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,49,6.9,50,,,,,,,,,,,,,,,,1553.677929
137,51.78059077,-123.3223184,83,45,1227,1.767766953,9.55691433,SBPS,xc,,1036317.88,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,113.1005849,PLI,83,9.6,47,IBM,2003-08-01,,,,,,,,,,,,,,15.08813243
138,51.77956462,-123.2788061,83,315,1215,0.353553385,10.25006104,SBPS,xc,,1041068.892,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Unburned,493.8347522,PLI,7,1.1,4,,,2004-07-18,,,,,,,,,,,,,0
139,51.77887134,-123.249799,84,128.6598053,1224,3.201562166,8.452166557,SBPS,xc,,1054984.175,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,3099.075366,FDI,137,15.7,17,IBM,2003-08-01,,,,,,,,,,,,,,135.9295123
140,51.77852194,-123.2352958,84,198.4349518,1193,4.743416309,7.65358305,IDF,dk,4,1064728.167,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,13.83892914,FDI,191,20.6,29,IBM,2003-08-01,,,,,,,,,,,,,,205.6868826
141,51.7726818,-123.0032771,85,265.6012878,1194,3.259601116,7.335588455,IDF,dk,4,1040816.994,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,0.827365609,PLI,67,12.3,20,IBM,2003-08-01,,,,,,,,,,,,,,87.49963316
142,51.81887735,-125.3254029,77,284.556427,919,46.75066757,6.058659077,IDF,dw,,816063.9657,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,PL,129,16.84793,60,,,,,,,,,,,,,,,,697.4523908
143,51.8175,-125.1220327,78,323.3034668,1477,66.10030365,5.424632549,MS,dc,2,638332.0071,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Medium,30.45592484,B,99,12.4,39,IBM,2004-07-01,,,,,,,,,,,,,,173.469138
144,51.80218865,-123.9312644,80,275.1944275,1186,2.761340141,11.64461231,SBPS,xc,,1034942.242,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,129,16.1,10,IBM,1985-01-01,,,,,,,,,,,,,,209.9025506
145,51.80192557,-123.9167486,80,45,1215,0.707106769,10.80967712,SBPS,xc,,1039409.119,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,128,15.1,20,IBM,1985-01-01,,,,,,,,,,,,,,749.4994371
146,51.80166066,-123.9022331,80,119.7448807,1207,4.031128883,10.01351833,SBPS,xc,,1051528.575,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,129,16.1,30,IBM,1985-01-01,,,,,,,,,,,,,,933.6701276
147,51.80139391,-123.8877178,80,295.2011108,1245,9.394146919,7.663401127,SBPS,xc,,1017367.148,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,48,6.8,50,,,,,,,,,,,,,,,,1601.755071
148,51.80112532,-123.8732026,80,90,1301,3,8.111728668,SBPS,xc,,1053462.607,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,129,16.1,40,IBM,1985-01-01,,,,,,,,,,,,,,2359.552203
149,51.80085489,-123.8586876,80,116.5650482,1257,4.472136021,8.117938995,SBPS,xc,,1058970.54,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,132,17.9,50,IBM,1985-01-01,,,,,,,,,,,,,,2250.494247
150,51.80058262,-123.8441728,80,38.9909935,1246,6.754628181,6.606965542,SBPS,xc,,1012702.237,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,42,2.4,70,,,,,,,,,,,,,,,,2217.088576
151,51.80030852,-123.8296581,81,135,1211,1.060660124,14.81787586,SBPS,xc,,1045834.291,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,42,2.4,70,,,,,,,,,,,,,,,,2366.713051
152,51.80003257,-123.8151437,81,251.5650482,1210,3.162277699,7.365900993,SBPS,xc,,1047281.079,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,49,6.9,50,,,,,,,,,,,,,,,,2482.825207
153,51.79975479,-123.8006294,81,95.19442749,1210,2.761340141,10.99798489,SBPS,xc,,1042531.736,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,49,6.9,50,,,,,,,,,,,,,,,,2929.545
154,51.79947517,-123.7861153,81,251.5650482,1205,0.790569425,17.9937439,SBPS,xc,,1042785.953,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,49,6.9,50,,,,,,,,,,,,,,,,2318.788381
155,51.79919371,-123.7716014,81,180,1198,1.5,9.2103405,SBPS,xc,,1049164.928,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,49,6.9,50,,,,,,,,,,,,,,,,1880.454257
156,51.79891041,-123.7570877,81,353.6598206,1194,2.263846397,9.779569626,SBPS,xc,,1025632.589,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,49,6.9,20,IBM,1985-01-01,,,,,,,,,,,,,,899.7324331
157,51.79687583,-123.655497,82,317.2457275,986,18.04508209,6.317467213,IDF,dk,4,904484.8315,GLACIOFLUVIAL ,HAWKS,SIL,70,R,25,SHEMWELL,SL,30,W,28,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,AT,79,14.5,50,IBM,1985-01-01,,,,,,,,,,,,,,1366.542407
158,51.79657782,-123.6409848,82,263.6598206,1194,4.527692795,9.779569626,IDF,dk,4,1040817.696,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,109,14.5,50,IBM,1985-01-01,,,,,,,,,,,,,,1477.932235
159,51.79627798,-123.6264729,82,192.6001587,1283,21.77441216,6.129604816,IDF,dk,4,1157234.477,TILL ,TYEE,SL,60,MW,,TYEE,SIL,40,MW,15,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,186,21.4,60,,,,,,,,,,,,,,,,896.6469016
160,51.78887423,-123.292755,83,336.8014221,1207,1.9039433,7.87326622,SBPS,xc,,1030796.922,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Unburned,493.8347522,PLI,96,13.4,41,IBM,2003-08-01,,,,,,,,,,,,,,0
161,51.78853027,-123.2782482,83,74.74488068,1198,2.850438595,14.85990143,SBPS,xc,,1034011.983,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,13.36368721,PLI,94,12.9,32,IBM,2003-08-01,,,,,,,,,,,,,,46.18086219
162,51.78818448,-123.2637416,84,356.6335449,1198,4.25734663,9.371132851,SBPS,xc,,1013213.915,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Unburned,493.8347522,PLI,149,17.4,40,,,,,,,,,,,,,,,,0
163,51.78642796,-123.1912119,84,212.4711914,1144,3.259601116,7.335588455,IDF,dk,4,1048146.297,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,224.0529771,PLI,108,14.9,20,IBM,2003-08-01,,,,,,,,,,,,,,216.8294053
164,51.78498968,-123.1331925,85,230.4403381,1112,7.458217144,7.894171238,IDF,dk,4,1052737.044,GLACIOFLUVIAL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,44.80599666,PLI,78,12.4,11,IBM,2003-08-01,,,,,,,,,,,,,,157.7131978
165,51.78164609,-123.0026629,85,343.6104736,1166,4.430011272,8.127403259,IDF,dk,4,1008922.434,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,323.9262301,PLI,67,12.3,20,IBM,2003-08-01,,,,,,,,,,,,,,97.79729127
166,51.8278489,-125.3252644,77,323.6731873,712,42.20189667,6.384166241,IDF,dw,,701547.639,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,FD,116,17.47897,50,,,,,,,,,,,,,,,,239.3566838
167,51.82776247,-125.3107346,77,335.6876526,1033,54.04280853,4.527417183,IDF,dw,,652159.9361,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,AT,76,9.61035,50,,,,,,,,,,,,,,,,947.3338886
168,51.82767419,-125.2962048,77,315.5535583,1104,73.18896484,4.22414875,IDF,dw,,602080.9085,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,FD,116,16.43194,70,,,,,,,,,,,,,,,,559.9981261
169,51.82758408,-125.2816751,77,249.4439545,971,64.08002472,4.357060909,IDF,dw,,844494.482,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2004,C50265,2004-06-27,Unknown,4838.178809,PL,96,14.50101,70,,,,,,,,,,,,,,,,33.88899658
170,51.82658164,-125.1363814,78,127.7110443,1280,30.65330315,6.193065166,MS,dc,2,1071666.33,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Unburned,1.829575718,PA,99,11.6,30,,,,,,,,,,,,,,,,0
171,51.82647127,-125.1218525,78,147.2647705,1154,8.321658134,6.398331642,MS,dc,2,989278.3916,FLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Low,4.894333838,PL,99,12.7,36,IBM,2003-07-01,,,,,,,,,,,,,,0.114950335
172,51.82635906,-125.1073235,78,326.2149048,1287,41.81058502,7.348993301,MS,dc,2,734845.8391,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Low,2.647309383,PL,119,16.2,43,IBM,2007-07-01,,,,,,,,,,,,,,63.26644825
173,51.81167764,-123.9598778,80,323.1300964,1148,5,6.907755375,SBPS,xc,,1008021.455,GLACIOFLUVIAL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,113,15,30,IBM,1985-01-01,,,,,,,,,,,,,,28.34991128
174,51.81141819,-123.9453588,80,198.4349518,1170,0.790569425,10.54395485,SBPS,xc,,1039148.771,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,99,13.7,10,IBM,1985-01-01,,,,,,,,,,,,,,531.3302447
175,51.81115691,-123.93084,80,315,1192,2.828427076,12.01007175,SBPS,xc,,1024134.912,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,128,15.1,20,IBM,1985-01-01,,,,,,,,,,,,,,946.1558768
176,51.81089378,-123.9163213,80,295.0169067,1191,4.138236523,10.31579971,SBPS,xc,,1026353.201,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,38,3,50,,,,,,,,,,,,,,,,1606.353428
177,51.81062882,-123.9018028,80,213.1113434,1209,6.864765167,7.689404011,SBPS,xc,,1073232.182,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,38,3,50,,,,,,,,,,,,,,,,1896.844537
178,51.81036201,-123.8872844,80,116.5650482,1207,2.23606801,9.504234314,SBPS,xc,,1046109.131,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,188,17.5,30,IBM,1985-01-01,,,,,,,,,,,,,,2302.01097
179,51.81009337,-123.8727663,80,309.8055725,1241,7.810249805,8.407666206,SBPS,xc,,1012216.334,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,48,6.8,50,,,,,,,,,,,,,,,,2998.855433
180,51.80982289,-123.8582483,80,212.4711914,1241,3.259601116,8.434200287,SBPS,xc,,1061370.068,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,132,17.9,50,IBM,1985-01-01,,,,,,,,,,,,,,3227.463641
181,51.80955057,-123.8437305,80,52.43140793,1202,16.40122032,7.329275608,SBPS,xc,,967577.099,ORGANIC ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,49,5.3,20,IBM,1985-01-01,,,,,,,,,,,,,,3204.259502
182,51.80927641,-123.8292129,81,194.9314117,1220,7.762087345,7.161088943,SBPS,xc,,1084753.975,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,48,6.8,50,,,,,,,,,,,,,,,,3363.970551
183,51.80900041,-123.8146955,81,71.56504822,1199,3.162277699,8.059047699,SBPS,xc,,1033630.595,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,49,6.9,50,,,,,,,,,,,,,,,,3449.445936
