"","SampleSite_ID","BEC_Zone","BEC_Subzone","BEC_Variant","SPECIES_CD_1_1","SPECIES_PCT_1_1","SPECIES_CD_2_1","SPECIES_PCT_2_1","SPECIES_CD_3_1","SPECIES_PCT_3_1","SPECIES_CD_4_1","SPECIES_PCT_4_1","PLI_percent_pre","FDI_percent_pre","SX_percent_pre","AT_percent_pre","Species_pre","Year","Dominant_pre","LeadingSpecies_pre","LeadingPercent_pre","SecondSpecies_pre","SecondPercent_pre","ThirdSpecies_pre","ThirdPercent_pre","FourthSpecies_pre","FourthPercent_pre","SpeciesAll","PLI_percent","FDI_percent","SX_percent","AT_percent","Species","LeadingSpecies","Dominant","LeadingPercent","SecondSpecies","SecondPercent","ThirdSpecies","ThirdPercent","FourthSpecies","FourthPercent"
"99","933","IDF","dk",4,"FDI",76.19999695,"PLI",23.79999924,"",NA,"",NA,23.79999924,76.19999695,0,0," PLI FDI",2023,"Mix","FDI",76.19999695,"PLI",23.79999924,NA,NA,NA,NA,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"100","939","IDF","dk",4,"FDI",61,"PLI",30,"AT",5,"SX",4,30,61,4,5," PLI FDI SX AT",2023,"Mix","FDI",61,"PLI",30,"AT",5,"SX",4,"AT",0,0,0,100," AT","AT","AT",100,NA,NA,NA,NA,NA,NA
"101","949","IDF","dk",4,"FDI",51,"PLI",27,"SX",22,"",NA,27,51,22,0," PLI FDI SX",2023,"Mix","FDI",51,"PLI",27,"SX",22,NA,NA,"AT, FDI, PLI",1,34,0,65," PLI FDI AT","AT","Mix",65,"FDI",34,"PLI",1,NA,NA
"102","974","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"103","981","IDF","dk",4,"FDI",65,"PLI",20,"AT",15,"",NA,20,65,0,15," PLI FDI AT",2023,"Mix","FDI",65,"PLI",20,"AT",15,NA,NA,"AT, FDI",0,97,0,3," FDI AT","FDI","FDI",97,"AT",3,NA,NA,NA,NA
"104","988","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"AT, FDI, PLI",40,10,0,50," PLI FDI AT","AT","Mix",50,"PLI",40,"FDI",10,NA,NA
"105","1012","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"106","1022","IDF","dk",4,"FDI",72,"PLI",21,"AT",6,"SX",1,21,72,1,6," PLI FDI SX AT",2023,"Mix","FDI",72,"PLI",21,"AT",6,"SX",1,"AT",0,0,0,100," AT","AT","AT",100,NA,NA,NA,NA,NA,NA
"107","1024","IDF","dk",4,"FDI",57,"AT",21,"PLI",19,"SX",3,19,57,3,21," PLI FDI SX AT",2023,"Mix","FDI",57,"AT",21,"PLI",19,"SX",3,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"108","1045","IDF","dk",4,"FDI",80,"PLI",20,"",NA,"",NA,20,80,0,0," PLI FDI",2023,"FDI","FDI",80,"PLI",20,NA,NA,NA,NA,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"109","1049","IDF","dk",4,"FDI",72,"PLI",21,"AT",6,"SX",1,21,72,1,6," PLI FDI SX AT",2023,"Mix","FDI",72,"PLI",21,"AT",6,"SX",1,"AT, FDI, PLI",20,14,0,66," PLI FDI AT","AT","Mix",66,"PLI",20,"FDI",14,NA,NA
"110","1050","IDF","dk",4,"PLI",56,"FDI",33,"SX",11,"",NA,56,33,11,0," PLI FDI SX",2023,"Mix","PLI",56,"FDI",33,"SX",11,NA,NA,"AT, PLI",44,0,0,56," PLI AT","AT","Mix",56,"PLI",44,NA,NA,NA,NA
"111","1053","IDF","dk",4,"PLI",70,"AT",20,"FDI",10,"",NA,70,10,0,20," PLI FDI AT",2023,"Mix","PLI",70,"AT",20,"FDI",10,NA,NA,"AT, FDI, PLI",5,94,0,1," PLI FDI AT","FDI","FDI",94,"PLI",5,"AT",1,NA,NA
"112","1068","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"FDI, PLI",75,25,0,0," PLI FDI","PLI","Mix",75,"FDI",25,NA,NA,NA,NA
"113","1069","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"AT, PLI",29,0,0,71," PLI AT","AT","Mix",71,"PLI",29,NA,NA,NA,NA
"114","1075","IDF","xm",NA,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"115","1080","IDF","dk",4,"PLI",48,"FDI",36,"SX",12,"AT",4,48,36,12,4," PLI FDI SX AT",2023,"Mix","PLI",48,"FDI",36,"SX",12,"AT",4,"AT, SX",0,0,1,99," SX AT","AT","AT",99,"SX",1,NA,NA,NA,NA
"116","1099","IDF","dk",4,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"AT, FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"117","1109","IDF","xm",NA,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"NR",0,0,0,0,"NR",NA,"NR",NA,NA,NA,NA,NA,NA,NA
"118","1110","IDF","xm",NA,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"119","1113","IDF","dk",4,"PLI",52,"AT",37,"FDI",8,"SX",3,52,8,3,37," PLI FDI SX AT",2023,"Mix","PLI",52,"AT",37,"FDI",8,"SX",3,"AT, PLI",79,0,0,21," PLI AT","PLI","Mix",79,"AT",21,NA,NA,NA,NA
"120","1114","IDF","dk",4,"PLI",90,"FDI",10,"",NA,"",NA,90,10,0,0," PLI FDI",2023,"PLI","PLI",90,"FDI",10,NA,NA,NA,NA,"AT, PLI",2,0,0,98," PLI AT","AT","AT",98,"PLI",2,NA,NA,NA,NA
"121","1115","IDF","dk",4,"PLI",93,"SX",6,"AT",1,"",NA,93,0,6,1," PLI SX AT",2023,"PLI","PLI",93,"SX",6,"AT",1,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"122","1139","IDF","dk",4,"FDI",64,"PLI",36,"",NA,"",NA,36,64,0,0," PLI FDI",2023,"Mix","FDI",64,"PLI",36,NA,NA,NA,NA,"AT, FDI, PLI",1,98,0,1," PLI FDI AT","FDI","FDI",98,"PLI",1,"AT",1,NA,NA
"123","1142","IDF","xm",NA,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"124","1144","IDF","dk",4,"FDI",57,"AT",26,"PLI",15,"SX",2,15,57,2,26," PLI FDI SX AT",2023,"Mix","FDI",57,"AT",26,"PLI",15,"SX",2,"FDI, PLI",98,2,0,0," PLI FDI","PLI","PLI",98,"FDI",2,NA,NA,NA,NA
"125","1145","IDF","dk",4,"PLI",92,"FDI",7,"SX",1,"",NA,92,7,1,0," PLI FDI SX",2023,"PLI","PLI",92,"FDI",7,"SX",1,NA,NA,"AT, PLI",50,0,0,50," PLI AT","PLI","Mix",50,"AT",50,NA,NA,NA,NA
"126","1148","IDF","dk",4,"PLI",86,"AT",7,"FDI",6,"SX",1,86,6,1,7," PLI FDI SX AT",2023,"PLI","PLI",86,"AT",7,"FDI",6,"SX",1,"AT, PLI",59,0,0,41," PLI AT","PLI","Mix",59,"AT",41,NA,NA,NA,NA
"127","1153","SBPS","xc",NA,"PLI",96,"SX",4,"",NA,"",NA,96,0,4,0," PLI SX",2023,"PLI","PLI",96,"SX",4,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"128","1160","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"129","1180","IDF","dk",4,"PLI",52,"FDI",39,"AT",5,"SX",4,52,39,4,5," PLI FDI SX AT",2023,"Mix","PLI",52,"FDI",39,"AT",5,"SX",4,"AT, FDI, PLI",13,53,0,34," PLI FDI AT","FDI","Mix",53,"AT",34,"PLI",13,NA,NA
"130","1182","IDF","dk",4,"PLI",73,"FDI",24,"SX",3,"",NA,73,24,3,0," PLI FDI SX",2023,"Mix","PLI",73,"FDI",24,"SX",3,NA,NA,"AT, FDI, PLI",55,12,0,34," PLI FDI AT","PLI","Mix",55,"AT",34,"FDI",12,NA,NA
"131","1185","IDF","dk",4,"PLI",50.09999847,"FDI",49.90000153,"",NA,"",NA,50.09999847,49.90000153,0,0," PLI FDI",2023,"Mix","PLI",50.09999847,"FDI",49.90000153,NA,NA,NA,NA,"AT, PLI",89,0,0,11," PLI AT","PLI","PLI",89,"AT",11,NA,NA,NA,NA
"132","1186","IDF","dk",4,"PLI",98,"FDI",2,"",NA,"",NA,98,2,0,0," PLI FDI",2023,"PLI","PLI",98,"FDI",2,NA,NA,NA,NA,"AT, PLI",2,0,0,98," PLI AT","AT","AT",98,"PLI",2,NA,NA,NA,NA
"133","1192","SBPS","xc",NA,"PLI",76,"SX",15,"FDI",9,"",NA,76,9,15,0," PLI FDI SX",2023,"Mix","PLI",76,"SX",15,"FDI",9,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"134","1200","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"135","1207","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"AT, FDI, PLI",5,12,0,83," PLI FDI AT","AT","AT",83,"FDI",12,"PLI",5,NA,NA
"136","1214","IDF","dk",4,"FDI",50,"PLI",33,"AT",17,"",NA,33,50,0,17," PLI FDI AT",2023,"Mix","FDI",50,"PLI",33,"AT",17,NA,NA,"AT, FDI, PLI",2,96,0,2," PLI FDI AT","FDI","FDI",96,"PLI",2,"AT",2,NA,NA
"137","1219","IDF","xm",NA,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"AT, FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"138","1220","IDF","dk",4,"FDI",45,"PLI",35,"SX",16,"AT",4,35,45,16,4," PLI FDI SX AT",2023,"Mix","FDI",45,"PLI",35,"SX",16,"AT",4,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"139","1221","IDF","dk",4,"PLI",60,"FDI",35,"SX",3,"AT",2,60,35,3,2," PLI FDI SX AT",2023,"Mix","PLI",60,"FDI",35,"SX",3,"AT",2,"AT, FDI, PLI",21,1,0,78," PLI FDI AT","AT","Mix",78,"PLI",21,"FDI",1,NA,NA
"140","1222","IDF","dk",4,"FDI",64,"PLI",30,"AT",4,"SX",2,30,64,2,4," PLI FDI SX AT",2023,"Mix","FDI",64,"PLI",30,"AT",4,"SX",2,"FDI, PLI",4,96,0,0," PLI FDI","FDI","FDI",96,"PLI",4,NA,NA,NA,NA
"141","1225","IDF","dk",4,"PLI",90,"FDI",10,"",NA,"",NA,90,10,0,0," PLI FDI",2023,"PLI","PLI",90,"FDI",10,NA,NA,NA,NA,"FDI, PLI",36,64,0,0," PLI FDI","FDI","Mix",64,"PLI",36,NA,NA,NA,NA
"142","1235","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"FDI, PLI",99,1,0,0," PLI FDI","PLI","PLI",99,"FDI",1,NA,NA,NA,NA
"143","1247","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"AT, FDI, PLI",18,77,0,5," PLI FDI AT","FDI","Mix",77,"PLI",18,"AT",5,NA,NA
"144","1253","IDF","dk",4,"FDI",96,"PLI",4,"",NA,"",NA,4,96,0,0," PLI FDI",2023,"FDI","FDI",96,"PLI",4,NA,NA,NA,NA,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"145","1257","IDF","dk",4,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"146","1258","IDF","dk",4,"FDI",57,"PLI",26,"SX",15,"AT",2,26,57,15,2," PLI FDI SX AT",2023,"Mix","FDI",57,"PLI",26,"SX",15,"AT",2,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"147","1259","IDF","dk",4,"FDI",62,"PLI",32,"SX",4,"AT",2,32,62,4,2," PLI FDI SX AT",2023,"Mix","FDI",62,"PLI",32,"SX",4,"AT",2,"AT, FDI, PLI",27,32,0,41," PLI FDI AT","AT","Mix",41,"FDI",32,"PLI",27,NA,NA
"148","1261","IDF","dk",4,"FDI",60,"PLI",30,"SX",9,"AT",1,30,60,9,1," PLI FDI SX AT",2023,"Mix","FDI",60,"PLI",30,"SX",9,"AT",1,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"149","1264","IDF","dk",4,"PLI",63,"FDI",32,"SX",5,"",NA,63,32,5,0," PLI FDI SX",2023,"Mix","PLI",63,"FDI",32,"SX",5,NA,NA,"AT, PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"150","1272","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"151","1273","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"152","1276","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"153","1294","IDF","dk",4,"FDI",69,"PLI",25,"SX",6,"",NA,25,69,6,0," PLI FDI SX",2023,"Mix","FDI",69,"PLI",25,"SX",6,NA,NA,"AT, FDI, SX",0,75,2,23," FDI SX AT","FDI","Mix",75,"AT",23,"SX",2,NA,NA
"154","1295","IDF","dk",4,"FDI",58,"PLI",32,"SX",6,"AT",4,32,58,6,4," PLI FDI SX AT",2023,"Mix","FDI",58,"PLI",32,"SX",6,"AT",4,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"155","1298","IDF","dk",4,"FDI",67,"PLI",30,"AT",2,"SX",1,30,67,1,2," PLI FDI SX AT",2023,"Mix","FDI",67,"PLI",30,"AT",2,"SX",1,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"156","1299","IDF","dk",4,"FDI",68,"PLI",23,"SX",6,"AT",3,23,68,6,3," PLI FDI SX AT",2023,"Mix","FDI",68,"PLI",23,"SX",6,"AT",3,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"157","1319","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"158","1320","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"159","1321","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"FDI, PLI",98,2,0,0," PLI FDI","PLI","PLI",98,"FDI",2,NA,NA,NA,NA
"160","1322","SBPS","xc",NA,"PLI",86.80000305,"FDI",13.19999981,"",NA,"",NA,86.80000305,13.19999981,0,0," PLI FDI",2023,"PLI","PLI",86.80000305,"FDI",13.19999981,NA,NA,NA,NA,"FDI, PLI",31,69,0,0," PLI FDI","FDI","Mix",69,"PLI",31,NA,NA,NA,NA
"161","1333","IDF","xm",NA,"FDI",90,"PLI",10,"",NA,"",NA,10,90,0,0," PLI FDI",2023,"FDI","FDI",90,"PLI",10,NA,NA,NA,NA,"AT, FDI, SX",0,73,7,20," FDI SX AT","FDI","Mix",73,"AT",20,"SX",7,NA,NA
"162","1335","IDF","dk",4,"PLI",52,"FDI",42,"SX",6,"",NA,52,42,6,0," PLI FDI SX",2023,"Mix","PLI",52,"FDI",42,"SX",6,NA,NA,"AT, FDI, PLI, SX",7,14,16,64," PLI FDI SX AT","AT","Mix",64,"SX",16,"FDI",14,"PLI",7
"163","1340","IDF","dk",4,"PLI",43,"AT",31,"SX",17,"FDI",9,43,9,17,31," PLI FDI SX AT",2023,"Mix","PLI",43,"AT",31,"SX",17,"FDI",9,"AT, PLI",87,0,0,13," PLI AT","PLI","PLI",87,"AT",13,NA,NA,NA,NA
"164","1341","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"AT, PLI",91,0,0,9," PLI AT","PLI","PLI",91,"AT",9,NA,NA,NA,NA
"165","1356","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"166","1362","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"NR",0,0,0,0,"NR",NA,"NR",NA,NA,NA,NA,NA,NA,NA
"167","1364","IDF","xm",NA,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"168","1367","IDF","dk",4,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"AT, FDI, PLI",25,58,0,17," PLI FDI AT","FDI","Mix",58,"PLI",25,"AT",17,NA,NA
"169","1398","IDF","dk",4,"PLI",37,"SX",25,"FDI",19,"AT",19,37,19,25,19," PLI FDI SX AT",2023,"Mix","PLI",37,"SX",25,"FDI",19,"AT",19,"FDI, PLI, SX",79,21,0,0," PLI FDI","PLI","Mix",79,"FDI",21,NA,NA,NA,NA
"170","1400","IDF","dk",4,"PLI",98,"FDI",2,"",NA,"",NA,98,2,0,0," PLI FDI",2023,"PLI","PLI",98,"FDI",2,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"171","1413","IDF","dk",4,"SX",40,"FDI",30,"AT",18,"PLI",12,12,30,40,18," PLI FDI SX AT",2023,"Mix","SX",40,"FDI",30,"AT",18,"PLI",12,"AT, AT, PLI, SX",5,0,57,39," PLI SX AT","SX","Mix",57,"AT",39,"PLI",5,NA,NA
"172","1421","IDF","dk",4,"PLI",70,"FDI",30,"",NA,"",NA,70,30,0,0," PLI FDI",2023,"Mix","PLI",70,"FDI",30,NA,NA,NA,NA,"AT, PLI",88,0,0,12," PLI AT","PLI","PLI",88,"AT",12,NA,NA,NA,NA
"173","1425","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"AT, FDI, PLI, SX",25,1,1,73," PLI FDI SX AT","AT","Mix",73,"PLI",25,"FDI",1,"SX",1
"174","1430","IDF","xm",NA,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"FDI",0,100,0,0," FDI","FDI","FDI",100,NA,NA,NA,NA,NA,NA
"175","1438","IDF","dk",4,"PLI",80,"FDI",10,"SX",5,"AT",5,80,10,5,5," PLI FDI SX AT",2023,"PLI","PLI",80,"FDI",10,"AT",5,"SX",5,"AT, FDI, PLI",72,26,0,2," PLI FDI AT","PLI","Mix",72,"FDI",26,"AT",2,NA,NA
"176","1440","IDF","dk",4,"FDI",60,"PLI",35,"AT",5,"",NA,35,60,0,5," PLI FDI AT",2023,"Mix","FDI",60,"PLI",35,"AT",5,NA,NA,"AT, PLI",7,0,0,93," PLI AT","AT","AT",93,"PLI",7,NA,NA,NA,NA
"177","1450","IDF","dk",4,"PLI",80,"FDI",15,"AT",5,"",NA,80,15,0,5," PLI FDI AT",2023,"PLI","PLI",80,"FDI",15,"AT",5,NA,NA,"AT, PLI",15,0,0,85," PLI AT","AT","AT",85,"PLI",15,NA,NA,NA,NA
"178","1476","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"AT, PLI",98,0,0,2," PLI AT","PLI","PLI",98,"AT",2,NA,NA,NA,NA
"179","1478","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"AT, FDI, PLI",16,3,0,81," PLI FDI AT","AT","AT",81,"PLI",16,"FDI",3,NA,NA
"180","1479","SBPS","xc",NA,"PLI",90,"FDI",10,"",NA,"",NA,90,10,0,0," PLI FDI",2023,"PLI","PLI",90,"FDI",10,NA,NA,NA,NA,"NR",0,0,0,0,"NR",NA,"NR",NA,NA,NA,NA,NA,NA,NA
"181","1481","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"182","1484","SBPS","xc",NA,"PLI",80,"AT",11,"FDI",5,"SX",4,80,5,4,11," PLI FDI SX AT",2023,"PLI","PLI",80,"AT",11,"FDI",5,"SX",4,"AT",0,0,0,100," AT","AT","AT",100,NA,NA,NA,NA,NA,NA
"183","1485","IDF","dk",4,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"AT, PLI",98,0,0,2," PLI AT","PLI","PLI",98,"AT",2,NA,NA,NA,NA
"184","1498","IDF","dk",4,"FDI",80,"PLI",20,"",NA,"",NA,20,80,0,0," PLI FDI",2023,"FDI","FDI",80,"PLI",20,NA,NA,NA,NA,"AT, PLI",54,0,0,46," PLI AT","PLI","Mix",54,"AT",46,NA,NA,NA,NA
"185","1500","SBPS","dc",NA,"PLI",90,"AT",10,"",NA,"",NA,90,0,0,10," PLI AT",2023,"PLI","PLI",90,"AT",10,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"186","1501","SBPS","dc",NA,"PLI",80,"AT",20,"",NA,"",NA,80,0,0,20," PLI AT",2023,"PLI","PLI",80,"AT",20,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"187","1502","SBPS","xc",NA,"PLI",97,"SX",3,"",NA,"",NA,97,0,3,0," PLI SX",2023,"PLI","PLI",97,"SX",3,NA,NA,NA,NA,"AT",0,0,0,100," AT","AT","AT",100,NA,NA,NA,NA,NA,NA
"188","1503","SBPS","xc",NA,"PLI",97,"AT",2,"SX",1,"",NA,97,0,1,2," PLI SX AT",2023,"PLI","PLI",97,"AT",2,"SX",1,NA,NA,"AT, PLI",4,0,0,96," PLI AT","AT","AT",96,"PLI",4,NA,NA,NA,NA
"189","1504","SBPS","xc",NA,"PLI",96,"SX",3,"AT",1,"",NA,96,0,3,1," PLI SX AT",2023,"PLI","PLI",96,"SX",3,"AT",1,NA,NA,"FDI, PLI",89,11,0,0," PLI FDI","PLI","PLI",89,"FDI",11,NA,NA,NA,NA
"190","1505","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"191","1507","IDF","dk",4,"FDI",100,"",NA,"",NA,"",NA,0,100,0,0," FDI",2023,"FDI","FDI",100,NA,NA,NA,NA,NA,NA,"AT, FDI, PLI",31,6,0,63," PLI FDI AT","AT","Mix",63,"PLI",31,"FDI",6,NA,NA
"192","1508","SBPS","xc",NA,"PLI",90,"AT",10,"",NA,"",NA,90,0,0,10," PLI AT",2023,"PLI","PLI",90,"AT",10,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"193","1518","IDF","dk",4,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"194","1522","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"195","1527","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"196","1529","SBPS","xc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"PLI",100,0,0,0," PLI","PLI","PLI",100,NA,NA,NA,NA,NA,NA
"197","1531","SBPS","dc",NA,"PLI",100,"",NA,"",NA,"",NA,100,0,0,0," PLI",2023,"PLI","PLI",100,NA,NA,NA,NA,NA,NA,"AT, FDI, PLI",9,3,0,89," PLI FDI AT","AT","AT",89,"PLI",9,"FDI",3,NA,NA
