"","SampleSite_ID","Latitude","Longitude","MapPageID","Aspect","Elevation","Slope","TWI","Zone","Subzone","Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","Fire_Year_1","Fire_Number_1","Fire_Date_1","Fire_Severity_1","Severity_Patch_Size_1","Species_1","Age_1","Height_1","Crown_Closure_1","Disturbance_Type_1","Disturbance_Date_1","Harvest_Date_1","Fire_Year_2","Fire_Number_2","Fire_Date_2","Fire_Severity_2","Severity_Patch_Size_2","Species_2","Age_2","Height_2","Crown_Closure_2","Disturbance_Type_2","Disturbance_Date_2","Harvest_Date_2","Distance_to_Perimeter","Card","Beers_aspect","Azimuth"
"67",265,51.82377724,-123.6540537,72,315,1189,3.535533905,7.947476387,"IDF","dk",4,1023160.248,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",129,14.1,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,3063.407826,265,1.95891572341431,"N"
"68",266,51.82347906,-123.6395326,72,40.60129547,1185,4.609772205,9.553964615,"IDF","dk",4,1015977.932,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"FDI",219,21.7,10,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,3154.429979,266,0.297934548121822,"N"
"69",267,51.82317904,-123.6250118,72,215.537674,1178,2.15058136,7.751455307,"SBPS","xc",NA,1047337.592,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"FDI",219,21.7,10,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,2166.246679,267,1.21287478902509,"S"
"70",270,51.81911137,-123.4362588,73,45,1183,3.535533905,7.947476387,"SBPS","xc",NA,1022341.353,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Unburned",363.378799,"",NA,NA,NA,"","","2008-06-26",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,270,1.89399666360056,"E"
"71",273,51.81473293,-123.2475423,75,168.6900635,1170,2.549509764,7.581292152,"IDF","dk",4,1050940.289,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",96.71757954,"",NA,NA,NA,"","","2008-06-02",NA,"","","",NA,"",NA,NA,NA,"","",NA,364.0860218,273,1.06172379571809,"S"
"72",276,51.8133232,-123.1894834,75,353.1572266,1150,6.294839382,7.370610714,"IDF","dk",4,994142.6241,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",343.7352448,"PLI",62,11,27,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,583.5501189,276,1.73457519935438,"N"
"73",277,51.81296618,-123.1749693,75,18.43494797,1128,1.581138849,8.059047699,"IDF","dk",4,1021525.171,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",1408.253098,"PLI",69,11.7,14,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,522.5969642,277,1.56719409484756,"N"
"74",279,51.81224661,-123.1459417,75,53.13010406,1074,2.5,8.699515343,"IDF","dk",4,1013057.936,"GLACIOFLUVIAL ","HAWKS","SIL",100,"R",25,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",1408.253098,"PLI",84,13,10,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,83.35822787,279,0.325171858627176,"E"
"75",281,51.81041553,-123.0733771,76,180,1204,8,8.047189713,"IDF","dk",4,1085312.42,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",1408.253098,"PLI",69,12,15,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,506.7047916,281,0.0699051219954746,"S"
"76",282,51.8100438,-123.0588649,76,202.3801422,1205,9.192388535,6.298817635,"IDF","dk",4,1087450.066,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",1100.700445,"PLI",73,12.1,12,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,189.6188291,282,1.72130001439749,"S"
"77",284,51.80853851,-123.0008186,76,167.9052429,1283,7.158910751,6.548835754,"IDF","dk",4,1091530.797,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",1100.700445,"FDI",144,18.1,38,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,398.8429245,284,0.338319734585579,"S"
"78",313,51.83274423,-123.6535723,72,353.6598206,1168,2.263846397,7.700128078,"SBPS","xc",NA,1022544.571,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",129,14.1,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,3670.666016,313,1.31688783210607,"N"
"79",315,51.82872359,-123.4647752,73,104.5344543,1175,6.973162651,7.268271446,"SBPS","xc",NA,1044222.249,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",32.81084763,"PLI",101,11.5,35,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,27.53484061,315,0.0473020346123044,"E"
"80",318,51.82642987,-123.3631301,74,270,1169,4.5,7.013115883,"SBPS","xc",NA,1035326.589,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",341.8477529,"PLI",85,12.5,42,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,103.2367323,318,1.74513326455741,"W"
"81",319,51.82507871,-123.305052,74,276.3401794,1172,2.263846397,9.897352219,"SBPS","xc",NA,1034894.979,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",3099.075366,"PLI",102,10.1,32,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,39.56995941,319,1.78191304870258,"W"
"82",320,51.82404603,-123.2614958,75,42.70938873,1211,8.845903397,7.435851097,"IDF","dk",4,998557.4387,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",260.3738387,"FDI",142,16,31,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,109.1411287,320,0.747555673655595,"N"
"83",324,51.82193104,-123.1743896,75,63.43494797,1104,5.590169907,7.489330769,"IDF","dk",4,1010945.771,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",343.7352448,"PLI",65,11,28,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,264.0923345,324,1.99875018936595,"E"
"84",325,51.8215721,-123.1598728,75,74.05460358,1078,10.92016506,6.126582623,"IDF","dk",4,999281.1152,"GLACIOFLUVIAL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",343.7352448,"AT",59,12.4,12,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,167.7997655,325,0.679822109886322,"E"
"85",327,51.82011798,-123.1018077,76,204.4439545,1261,18.12456894,6.313072205,"IDF","dk",4,1132228.101,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",2455.191299,"FDI",89,17.5,43,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,197.8878799,327,0.0484817034970684,"S"
"86",329,51.81937989,-123.0727766,76,114.2277451,1241,10.96585655,9.300460815,"IDF","dk",4,1065598.254,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Unburned",299.2979979,"PLI",71,11.1,14,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,329,1.83793048037136,"E"
"87",330,51.81788165,-123.0147175,76,51.95295715,1269,14.6030817,6.529108047,"IDF","dk",4,985228.5505,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",9.457227923,"FDI",85,12.7,29,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,51.39487039,330,1.42269330102243,"E"
"88",331,51.8175025,-123.0002033,76,345.5792236,1168,9.034655571,6.31612587,"IDF","dk",4,977767.417,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",468.239711,"FDI",189,17.2,30,"","","1972-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,668.9279555,331,1.85301454659128,"N"
"89",357,51.84200761,-123.6676178,72,322.1250305,1163,5.70087719,6.776573181,"SBPS","xc",NA,1006513.582,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",71,9.6,60,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,3953.647306,357,1.427124296808,"N"
"90",358,51.8411127,-123.6240367,72,35.53767776,1157,2.15058136,7.751455307,"SBPS","xc",NA,1023904.657,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"",NA,NA,1,"","","2004-09-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,1515.627475,358,0.0898146900028872,"N"
"91",360,51.83768971,-123.4642548,73,207.6459808,1176,5.926634789,6.737736702,"SBPS","xc",NA,1067013.473,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",29.00244287,"PLI",96,11.6,38,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,29.21065142,360,1.96835884773751,"S"
"92",361,51.83736749,-123.4497305,73,18.43494797,1162,0.790569425,9.85080719,"SBPS","xc",NA,1030581.804,"ORGANIC ","OPEN WATER","-",100,"-",NA,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Unburned",106.5053635,"PLI",109,15.5,50,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,361,1.56719409484756,"N"
"93",363,51.83671753,-123.4206824,73,45,1171,1.767766953,7.947476387,"SBPS","xc",NA,1029164.192,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",276.8888759,"PLI",22,5.7,11,"","","1992-03-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,37.74115349,363,1.89399666360056,"E"
"94",366,51.83301123,-123.2609337,75,60.25511932,1140,4.031128883,10.90733624,"IDF","dk",4,1019172.305,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",3099.075366,"FDI",133,18.1,22,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,11.2834332,366,6.92118112851636e-05,"E"
"95",367,51.83089582,-123.1738098,75,38.65980911,1067,9.604686737,7.353554726,"IDF","dk",4,971000.1451,"GLACIOFLUVIAL ","HAWKS","SIL",100,"R",25,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",3469.632675,"PLI",67,12,15,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,216.3136394,367,1.91807334064054,"N"
"96",369,51.83017597,-123.1447703,75,280.3048401,1104,5.590169907,8.587943077,"IDF","dk",4,1019397.449,"GLACIOFLUVIAL ","HAWKS","SIL",100,"R",25,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",11.86141557,"PLI",74,12.1,9,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,46.88820374,369,0.0112289898277337,"W"
"97",370,51.82944877,-123.1157319,76,213.6900635,1211,5.408327103,6.829253674,"IDF","dk",4,1066539.935,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",2455.191299,"PLI",66,13.2,35,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,504.0674361,370,1.88170594728225,"S"
"98",371,51.82908241,-123.101213,76,323.3256531,1279,14.65008545,5.832747459,"IDF","dk",4,969066.1769,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",2455.191299,"FDI",99,19.5,33,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,120.613885,371,0.311576948133064,"N"
"99",375,51.82759858,-123.0431399,76,135,1335,9.545941353,6.261077404,"IDF","dk",4,1095031.753,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",1100.700445,"FDI",104,18.2,32,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,24.56972152,375,0.19884736426617,"S"
"100",406,51.8509745,-123.6671389,72,348.6900635,1163,5.099019527,6.88814497,"SBPS","xc",NA,1004328.969,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",129,14.1,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,4148.094912,406,0.163435720017653,"N"
"101",407,51.85007942,-123.6235488,72,326.3099365,1159,1.802775621,10.87230492,"SBPS","xc",NA,1025720.349,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"",NA,NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1168.460479,407,1.56629479708491,"N"
"102",408,51.84977738,-123.6090192,72,246.8014069,1172,1.9039433,7.87326622,"SBPS","xc",NA,1041250.391,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",101,13.8,40,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,206.8004077,408,1.35854601502578,"W"
"103",410,51.84600935,-123.4346798,73,120.9637527,1171,2.915475845,7.447160244,"SBPS","xc",NA,1045387.574,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Unburned",7.291896629,"PLI",85,11.6,41,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,410,1.51470020140343,"E"
"104",413,51.84469445,-123.3765735,74,65.55604553,1160,3.02076149,10.66978073,"SBPS","xc",NA,1026566.944,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",13.16523024,"",NA,NA,NA,"","","2013-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,389.5710622,413,0.435107761049267,"E"
"105",415,51.84266692,-123.2894206,74,63.43494797,1157,4.472136021,8.405621529,"IDF","dk",4,1021460.351,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",3099.075366,"FDI",126,17.9,37,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,329.6357557,415,1.99875018936595,"E"
"106",416,51.84232256,-123.2748959,74,18.43494797,1118,4.743416309,9.85080719,"IDF","dk",4,1001059.428,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",3099.075366,"FDI",150,21,33,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,58.11842257,416,1.56719409484756,"N"
"107",417,51.84162832,-123.2458473,75,266.6335449,1105,4.25734663,7.761694431,"IDF","dk",4,1027811.055,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",0.829686244,"",NA,NA,NA,"","","2013-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,94.2322063,417,0.422329311859482,"W"
"108",419,51.83877778,-123.129662,76,216.119339,1190,11.45098209,11.22661209,"IDF","dk",4,1087485.457,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",34.17844637,"PLI",76,14.2,32,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,149.3320257,419,0.641044330764887,"S"
"109",420,51.83804676,-123.100618,76,60.25511932,1266,4.031128883,7.816294193,"IDF","dk",4,1035043.871,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Unburned",299.2979979,"PLI",67,12.3,35,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,420,6.92118112851636e-05,"E"
"110",421,51.83693643,-123.0570539,76,32.57405853,1279,21.36001015,5.455673218,"IDF","dk",4,922450.2513,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",468.239711,"FDI",87,15.9,40,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,252.5322568,421,1.8224801899849,"N"
"111",423,51.83618701,-123.0280125,76,34.38034439,1083,11.51086426,8.153343201,"IDF","dk",4,961884.2726,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",25.58151837,"FDI",75,14.5,36,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,581.3230915,423,0.255004529947067,"N"
"112",424,51.83580954,-123.0134921,76,33.69006729,1058,3.605551243,7.927865982,"IDF","xm",NA,1001868.032,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",847.1916282,"AT",129,17.2,50,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,317.9868944,424,0.850313739880202,"N"
"113",425,51.83543024,-122.998972,76,3.814074755,1051,3.758324146,9.758170128,"IDF","xm",NA,996719.0313,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",847.1916282,"FDI",161,20.3,45,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,335.7509993,425,0.00711836056921844,"N"
"114",453,51.86023606,-123.6811932,72,208.0338593,1095,21.80882835,5.434878826,"IDF","dk",4,1114651.146,"GLACIOFLUVIAL ","HAWKS","SIL",60,"R",25,"WHISKEY CREEK","SL",40,"W",23,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"FDI",199,19.8,30,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,5096.530968,453,1.99081354540672,"S"
"115",454,51.85934633,-123.6375936,72,32.47119141,1164,3.259601116,10.97317505,"SBPS","xc",NA,1017865.572,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",99,13.7,40,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,2120.059433,454,1.8765394706234,"N"
"116",456,51.85874397,-123.6085282,72,35.53767776,1142,4.30116272,9.891521454,"SBPS","xc",NA,1010273.837,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",129,14.1,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,127.0975462,456,0.0898146900028872,"N"
"117",460,51.85265435,-123.3324484,74,292.380127,1175,13.78858185,8.19593811,"IDF","dk",4,995812.6114,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","High",0.659054899,"FDI",33,6.2,10,"","","1985-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,316.733957,460,0.0576071410691408,"W"
"118",464,51.84989156,-123.2162281,75,24.44395447,1099,3.02076149,9.976634026,"IDF","dk",4,1009606.678,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",495.9295584,"FDI",144,13.5,20,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,243.2301568,464,1.32301741445598,"N"
"119",466,51.8462725,-123.0709739,76,21.6659584,1249,19.63733673,5.53976059,"IDF","dk",4,920908.0956,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",30.36171305,"FDI",104,17,39,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,129.2423045,466,0.36152693893232,"N"
"120",467,51.84590048,-123.0564498,76,40.86532974,1142,29.42150497,7.214909077,"IDF","dk",4,867929.0961,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",23.41395426,"FDI",205,20,42,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,464.1449009,467,0.136419583067578,"N"
"121",469,51.88844289,-125.018742,68,117.8014603,1587,15.5442915,8.546088219,"ESSF","xv",1,1123925.953,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C50744","2017-07-07","Unburned",7.182342811,"Spruce",179,22,30,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,469,0.467663985034,"E"
"122",476,51.87419429,-123.942404,70,192.72435,1065,7.945124149,13.38872242,"SBPS","xc",NA,1063351.256,"GLACIOFLUVIAL ","HAWKS","SIL",100,"R",25,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",153,15.6,40,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,100.0802265,476,0.139275231450745,"S"
"123",477,51.87393264,-123.9278643,70,125.5376816,1086,4.30116272,8.156920433,"SBPS","xc",NA,1038476.467,"GLACIOFLUVIAL ","HAWKS","SIL",70,"R",25,"SHEMWELL","SL",30,"W",28,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",128,17.3,30,"U","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1036.603255,477,1.77812699871351,"E"
"124",495,51.86890808,-123.6661805,72,291.8014221,1159,2.692582369,7.526692867,"SBPS","xc",NA,1028945.711,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",79,7.8,60,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,4060.969047,495,0.39401131742217,"W"
"125",496,51.86771048,-123.608037,72,192.0947571,1148,7.158910751,7.241982937,"SBPS","xc",NA,1071946.14,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",111,14.6,50,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,70.92719076,496,0.00455553953349908,"S"
"126",497,51.86361487,-123.4190932,73,161.5650482,1141,0.790569425,8.752195358,"SBPS","xc",NA,1037148.309,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",407.7038187,"FDI",155,17.4,35,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,54.41882143,497,0.296672996008032,"S"
"127",499,51.86262555,-123.3754959,74,255.2564392,1166,4.911720753,10.39130497,"IDF","dk",4,1041819.778,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,2017,"C50647","2017-07-07","Unburned",1.169083565,"FDI",234,22,25,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,499,0.0273323757438035,"W"
"128",502,51.86128069,-123.3173693,74,341.5650635,1156,7.115124702,7.65358305,"IDF","dk",4,991536.0606,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",4018.292905,"FDI",33,6.2,10,"","","1985-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,239.5661177,502,0.851385458334739,"N"
"129",503,51.86093987,-123.3028382,74,288.4349365,1131,6.324555397,6.672753811,"IDF","dk",4,1016523.089,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",4018.292905,"FDI",177,19.4,36,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,149.8029287,503,1.41333653327195,"W"
"130",505,51.85920819,-123.2301862,75,312.510437,1091,8.139410019,9.059533119,"IDF","dk",4,988768.4211,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",495.9295584,"FDI",145,16.1,31,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,620.528276,505,0.409946172981585,"W"
"131",506,51.85560681,-123.0848998,76,24.27444077,1188,13.98660088,6.572240829,"IDF","dk",4,953331.981,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",61.439697,"FDI",97,16,44,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,173.0631967,506,1.15872820231483,"N"
"132",516,51.88290031,-123.9274385,70,124.8244858,1098,14.00892544,5.877498627,"SBPS","xc",NA,1064706.614,"GLACIOFLUVIAL ","HAWKS","SIL",70,"R",25,"SHEMWELL","SL",30,"W",28,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",128,17.3,30,"U","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,863.1955322,516,1.1775363911133,"E"
