"","Card","SpeciesAll","total_count","total_tph","total_x0","total_x10","total_x30","total_x130","FDI_count","FDI_tph","FDI_x0","FDI_x10","FDI_x30","FDI_x130","PLI_count","PLI_tph","PLI_x0","PLI_x10","PLI_x30","PLI_x130","AT_count","AT_x0","AT_x10","AT_x30","AT_x130","SX_count","SX_x0","SX_x10","SX_x30","SX_x130","SampleSite_ID","UNIQUE_ID","Plot_ID","Contract","Zone","Easting","Northing","Coordinate_source","Latitude","Longitude","Aspect","Elevation","Slope","TWI","BEC_Zone","BEC_Subzone","BEC_Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","FIRE_NUMBER_1","FIRE_YEAR_1","BURN_SEVERITY_RATING_1","FIRE_DATE_1","PATCH_SIZE_1","CROWN_CLOSURE_1","SPECIES_CD_1_1","SPECIES_PCT_1_1","PROJ_AGE_1_1","PROJ_HEIGHT_1_1","SPECIES_CD_2_1","SPECIES_PCT_2_1","PROJ_AGE_2_1","PROJ_HEIGHT_2_1","SPECIES_CD_3_1","SPECIES_PCT_3_1","SPECIES_CD_4_1","SPECIES_PCT_4_1","SPECIES_CD_5_1","SPECIES_PCT_5_1","SPECIES_CD_6_1","SPECIES_PCT_6_1","DISTURBANCE_TYPE_1","DISTURBANCE_DATE_1","HARVEST_DATE_1","FIRE_NUMBER_2","FIRE_YEAR_2","BURN_SEVERITY_RATING_2","FIRE_DATE_2","PATCH_SIZE_2","CROWN_CLOSURE_2","SPECIES_CD_1_2","SPECIES_PCT_1_2","PROJ_AGE_1_2","PROJ_HEIGHT_1_2","SPECIES_CD_2_2","SPECIES_PCT_2_2","PROJ_AGE_2_2","PROJ_HEIGHT_2_2","SPECIES_CD_3_2","SPECIES_PCT_3_2","SPECIES_CD_4_2","SPECIES_PCT_4_2","SPECIES_CD_5_2","SPECIES_PCT_5_2","SPECIES_CD_6_2","SPECIES_PCT_6_2","DISTURBANCE_TYPE_2","DISTURBANCE_DATE_2","HARVEST_DATE_2","DISTANCE_TO_PERIMETER","Beers_aspect","Azimuth","MEAN","BARC.x"
"251",1554,"PLI",62,12400,1,1,52,8,0,0,0,0,0,0,62,12400,1,1,52,8,0,0,0,0,0,0,0,0,0,0,1554,237,1554,"",10,468964,5788981,"Field UTM",52.25035173,-123.4546284,116.5650482,1092,1.118034005,8.405621529,"IDF","dk",4,1025782.132,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,55,"PLI",95,160,17.39999962,"FDI",5,130,19.79999924,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,49.84430103,1.08932669795034,"E",0.193335801,"2"
"252",1557,"PLI",90,18000,18,42,26,4,0,0,0,0,0,0,90,18000,18,42,26,4,0,0,0,0,0,0,0,0,0,0,1557,238,1557,"",10,473035,5788973,"Field UTM",52.25049438,-123.3949957,210.9637604,1110,5.830951691,7.447160244,"SBPS","xc",NA,1052599.077,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,60,"PLI",100,50,11.10000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2007-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1836.590247,8.03129130844127e-05,"S",0.397788972,"3"
"253",1558,"PLI",402,80400,2,27,373,0,0,0,0,0,0,0,402,80400,2,27,373,0,0,0,0,0,0,0,0,0,0,0,1558,239,1558,"",10,474041,5788991,"Field UTM",52.25070459,-123.3802611,232.1250153,1116,2.850438595,9.415630341,"SBPS","xc",NA,1035781.87,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,65,"PLI",80,210,23.20000076,"FDI",20,170,22.60000038,"",NA,"",NA,NA,NA,NA,NA,"IBM","2007-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2448.053638,0.0629316850039549,"W",0.191611126,"2"
"254",1559,"PLI",51,10200,0,10,5,36,0,0,0,0,0,0,51,10200,0,10,5,36,0,0,0,0,0,0,0,0,0,0,1559,240,1559,"",10,474962,5788727,"Field UTM",52.24837381,-123.3667505,180,1114,4.5,7.013115883,"SBPS","xc",NA,1051059.383,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,55,"PLI",100,50,11.10000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2264.310551,0.14909647546588,"S",0.425758183,"3"
"255",1560,"AT, PLI, SX",129,25800,5,13,108,3,0,0,0,0,0,0,9,1800,0,2,7,0,44,0,0,41,3,76,5,11,60,0,1560,241,1560,"",10,475898,5788728,"Field UTM",52.24842459,-123.3530406,243.4349518,1118,3.354101896,8.000156403,"SBPS","xc",NA,1034325.762,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1416.67601,0.149602131878921,"W",0.049342188,"1"
"256",1562,"AT, FDI, PLI",5,1000,0,3,1,1,3,600,0,3,0,0,1,200,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1562,242,1562,"",10,426967.7328,5791749.257,"Field lat/long",52.27126439,-124.0703235,102.8042679,1164,11.28051376,6.78726387,"IDF","dk",4,1040309.785,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C50146",2015,"Medium","2014-08-02",26.75204063,20,"FDI",60,125,20.39999962,"PLI",40,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM  ","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,192.3422861,1.32368052271295,"E",0.652406693,"3"
"257",1564,"PLI",26,5200,0,3,23,0,0,0,0,0,0,0,26,5200,0,3,23,0,0,0,0,0,0,0,0,0,0,0,1564,243,1564,"",10,433971.4988,5791452.49,"Field lat/long",52.26948238,-123.9676385,315,1062,0.707106769,11.50282478,"SBPS","xc",NA,1015581.281,"TILL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,"C50057",2016,"Medium","2016-05-16",98.99138926,38,"PLI",89,83,8.800000191,"SX",9,112,10.80000019,"FDI",1,"AT",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,122.9736995,1.23022091173419,"N",0.286889811,"3"
"258",1567,"PLI",152,30400,2,14,127,9,0,0,0,0,0,0,152,30400,2,14,127,9,0,0,0,0,0,0,0,0,0,0,1567,244,1567,"",10,471001,5789895,"Field UTM",52.25868002,-123.424869,232.1250153,1103,2.850438595,9.666945457,"SBPS","xc",NA,1033637.557,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,50,"PLI",100,197,20.89999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1338.442346,0.0629316850039549,"W",0.16284542,"2"
"259",1569,"PLI",227,45400,0,8,219,0,0,0,0,0,0,0,227,45400,0,8,219,0,0,0,0,0,0,0,0,0,0,0,1569,245,1569,"",10,473184,5789913,"Field UTM",52.2589526,-123.3928878,234.462326,1126,2.15058136,7.751455307,"SBPS","xc",NA,1034530.408,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,20,"FDI",100,170,22.60000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2766.479868,0.0779503125260357,"W",0.524164736,"3"
"260",1571,"PLI",808,161600,0,41,767,0,0,0,0,0,0,0,808,161600,0,41,767,0,0,0,0,0,0,0,0,0,0,0,1571,246,1571,"",10,475001,5789731,"Field UTM",52.25740193,-123.3662536,135,1133,1.414213538,9.780057907,"SBPS","xc",NA,1034032.479,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,70,"PLI",100,75,13.30000019,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2004-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2597.753114,0.769779088265812,"S",0.647381783,"3"
"261",1573,"PLI",49,9800,8,4,31,6,0,0,0,0,0,0,49,9800,8,4,31,6,0,0,0,0,0,0,0,0,0,0,1573,247,1573,"",10,481131,5789573,"Field UTM",52.25622586,-123.2764371,189.7824097,1177,7.356969357,8.824130058,"SBPS","xc",NA,1074080.079,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,1,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2004-08-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,278.3159411,0.0722126575564099,"S",0.165821988,"2"
"262",1577,"PLI",43,8600,0,4,21,18,0,0,0,0,0,0,43,8600,0,4,21,18,0,0,0,0,0,0,0,0,0,0,1577,248,1577,"",10,473355,5790705,"Field UTM",52.26608126,-123.390445,143.1300964,1129,2.5,8.987196922,"SBPS","xc",NA,1039025.433,"ORGANIC ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,50,"PLI",75,210,20.20000076,"SX",15,150,23.20000076,"AT",10,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,3415.594411,0.634470470391701,"S",0.366903027,"3"
"263",1578,"PLI",361,72200,0,71,274,16,0,0,0,0,0,0,361,72200,0,71,274,16,0,0,0,0,0,0,0,0,0,0,1578,249,1578,"",10,474139,5790807,"Field UTM",52.26703571,-123.3789647,174.8055725,1138,2.761340141,8.194623947,"SBPS","xc",NA,1043322.96,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,45,"PLI",90,50,9.899999619,"AT",5,50,11.89999962,"SX",5,"",NA,NA,NA,NA,NA,"IBM","2007-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,3900.945999,0.200151363980478,"S",0.388449177,"3"
"264",1579,"AT, PLI",132,26400,0,33,88,11,0,0,0,0,0,0,131,26200,0,32,88,11,1,0,1,0,0,0,0,0,0,0,1579,250,1579,"",10,475049,5790722,"Field UTM",52.26631357,-123.3656236,100.0079803,1142,4.31566906,7.054941177,"SBPS","xc",NA,1032902.176,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,40,"PLI",100,150,17.39999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2007-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,3145.115104,1.36945389645184,"E",0.309426039,"3"
"265",1580,"PLI",13,2600,1,0,1,11,0,0,0,0,0,0,13,2600,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1580,251,1580,"",10,479792,5790908,"Field UTM",52.26818054,-123.2961336,307.8749695,1174,5.70087719,6.776573181,"SBPS","xc",NA,1010724.068,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,13,"PLI",85,23,4.099999905,"AT",10,NA,NA,"SX",5,"",NA,NA,NA,NA,NA,"","","1984-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,739.5235206,1.10773990963908,"W",0.137925215,"2"
"266",1581,"PLI",50,10000,0,7,21,22,0,0,0,0,0,0,50,10000,0,7,21,22,0,0,0,0,0,0,0,0,0,0,1581,252,1581,"",10,471087,5791891,"Field UTM",52.27662919,-123.4237801,198.4349518,1113,1.581138849,8.059047699,"SBPS","xc",NA,1034306.608,"FLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,50,"PLI",100,197,20.89999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,945.5884648,0.0266406271452151,"S",0.388929509,"3"
"267",1583,"AT, PLI",478,95600,0,7,387,84,0,0,0,0,0,0,465,93000,0,5,380,80,13,0,2,7,4,0,0,0,0,0,1583,253,1583,"",10,473115,5792004,"Field UTM",52.27774802,-123.3940653,277.1250305,1145,8.062257767,7.528612137,"SBPS","xc",NA,1020205.434,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2956.569489,0.584276429800593,"W",0.166352769,"2"
"268",1584,"PLI",220,44000,0,5,188,27,0,0,0,0,0,0,220,44000,0,5,188,27,0,0,0,0,0,0,0,0,0,0,1584,254,1584,"",10,475086,5791726,"Field UTM",52.27534157,-123.3651556,341.5650635,1147,2.371708155,8.346730232,"SBPS","xc",NA,1016257.116,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,"C50186",2010,"Unknown","2010-07-27",16233.7919,70,"PLI",100,130,17.60000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,3570.182919,1.64111672807281,"N",0.180248402,"2"
"269",1587,"AT, PLI",9,1800,1,0,2,6,0,0,0,0,0,0,7,1400,1,0,2,4,2,0,0,0,2,0,0,0,0,0,1587,255,1587,"",10,480092,5791506,"Field UTM",52.27356776,-123.2917726,78.69007111,1176,1.274754882,10.35388088,"SBPS","xc",NA,1032288.105,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,50,"PLI",100,151,17,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1392.986107,1.68199645560884,"E",-0.019439316,"1"
"270",1589,"PLI",3,600,0,0,1,2,0,0,0,0,0,0,3,600,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1589,256,1589,"",10,465934,5793145,"Field UTM",52.28760769,-123.4994319,251.5650482,1089,0.790569425,13.61200714,"SBPS","xc",NA,1023632.263,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C10784",2017,"Unburned","2017-07-07",12.82233779,11,"PLI",100,11,1.899999976,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2001-05-30","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,0.232556449138368,"W",0.136749105,"2"
"271",1590,"AT, PLI, SX",428,85600,103,116,55,154,0,0,0,0,0,0,8,1600,1,5,2,0,201,0,0,47,154,219,102,111,6,0,1590,257,1590,"",10,466978,5793314,"Field UTM",52.28919077,-123.4841432,153.4349518,1103,4.472136021,7.019327164,"SBPS","xc",NA,1046640.24,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C10784",2017,"Medium","2017-07-07",489.0188442,14,"PLI",67,115,9.600000381,"SX",32,107,10.19999981,"AT",1,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,269.3307939,0.473859841966874,"S",0.449867477,"3"
"272",1591,"PLI",15,3000,2,5,7,1,0,0,0,0,0,0,15,3000,2,5,7,1,0,0,0,0,0,0,0,0,0,0,1591,258,1591,"",10,469418,5793385,"Field UTM",52.2899703,-123.4483775,135,1108,1.060660124,9.151449203,"SBPS","xc",NA,1029244.551,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,65,"SX",100,130,23.39999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,588.7308215,0.769779088265812,"S",0.067467804,"1"
"273",1592,"PLI",6,1200,0,0,1,5,0,0,0,0,0,0,6,1200,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1592,259,1592,"",10,471161,5792907,"Field UTM",52.2857672,-123.4227824,182.7263184,1121,5.25594902,8.467270851,"SBPS","xc",NA,1056019.582,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1213.588205,0.125072499581091,"S",0.102027897,"1"
"274",1594,"AT, PLI",35,7000,0,3,8,24,0,0,0,0,0,0,24,4800,0,3,5,16,11,0,0,3,8,0,0,0,0,0,1594,260,1594,"",10,477130,5792635,"Field UTM",52.28360266,-123.3352597,264.8055725,1157,2.761340141,7.501477242,"SBPS","xc",NA,1032483.925,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2615.882606,0.399798234376382,"W",-0.0537639,"1"
"275",1596,"FDI, PLI",15,3000,0,2,1,12,1,200,0,0,0,1,14,2800,0,2,1,11,0,0,0,0,0,0,0,0,0,0,1596,261,1596,"",10,479620,5792444,"Field UTM",52.28198347,-123.2987469,174.8055725,1176,2.761340141,14.02943516,"SBPS","xc",NA,1046586.356,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,3,"PLI",100,7,1.100000024,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2001-07-16","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2141.605732,0.200151363980478,"S",0.027036491,"1"
"276",1598,"AT, PLI",16,3200,0,0,4,12,0,0,0,0,0,0,15,3000,0,0,4,11,1,0,0,0,1,0,0,0,0,0,1598,262,1598,"",10,481135,5792469,"Field UTM",52.28226232,-123.2765405,135,1194,1.767766953,7.947476387,"SBPS","xc",NA,1043594.339,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,30,"PLI",100,203,17.60000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1799.293792,0.769779088265812,"S",0.167337224,"2"
"277",1601,"PLI",59,11800,0,2,33,24,0,0,0,0,0,0,59,11800,0,2,33,24,0,0,0,0,0,0,0,0,0,0,1601,263,1601,"",10,484136,5792334,"Field UTM",52.28114342,-123.2325431,230.1944275,1230,3.905124903,7.154903889,"SBPS","xc",NA,1055179.315,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,50,"PLI",100,139,16.60000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2004-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,260.2968679,0.0517012997256567,"W",0.17788516,"2"
"278",1602,"AT, PLI",680,136000,61,511,92,16,0,0,0,0,0,0,610,122000,61,511,38,0,70,0,0,54,16,0,0,0,0,0,1602,264,1602,"",10,467165,5794054,"Field UTM",52.29585472,-123.4814738,63.43494797,1106,1.118034005,8.405621529,"SBPS","xc",NA,1021740.249,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C10784",2017,"Medium","2017-07-07",489.0188442,17,"SX",30,85,13.10000038,"PLI",28,131,12.80000019,"FDI",25,"AT",17,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,170.2641221,1.8503979032915,"E",0.289050351,"3"
"279",1604,"PLI",3,600,0,0,0,3,0,0,0,0,0,0,3,600,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1604,265,1604,"",10,469167,5793971,"Field UTM",52.29522455,-123.452111,270,1109,1.5,11.47902393,"SBPS","xc",NA,1024842.984,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,50,"PLI",100,130,18.60000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2002-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,643.750264,0.474678011182269,"W",0.050683508,"1"
"280",1605,"PLI",8,1600,0,0,4,4,0,0,0,0,0,0,8,1600,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1605,266,1605,"",10,477178,5793638,"Field UTM",52.29262199,-123.334624,18.43494797,1168,2.371708155,9.599493027,"SBPS","xc",NA,1017987.929,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2705.1364,1.97335935752798,"N",0.020949161,"1"
"281",1606,"PLI",849,169800,0,8,841,0,0,0,0,0,0,0,849,169800,0,8,841,0,0,0,0,0,0,0,0,0,0,0,1606,267,1606,"",10,478166,5793581,"Field UTM",52.29214969,-123.3201342,135,1187,3.18198061,7.359689236,"SBPS","xc",NA,1048468.41,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,30,"PLI",100,203,17.60000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2352.285414,0.769779088265812,"S",0.285518527,"3"
"282",1607,"AT, PLI",81,16200,0,10,38,33,0,0,0,0,0,0,44,8800,0,2,11,31,37,0,8,27,2,0,0,0,0,0,1607,268,1607,"",10,479174,5793545,"Field UTM",52.29186517,-123.3053527,198.4349518,1202,2.371708155,9.733024597,"SBPS","xc",NA,1050208.306,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2324.180599,0.0266406271452151,"S",0.051549694,"1"
"283",1608,"PLI",12,2400,0,1,1,10,0,0,0,0,0,0,12,2400,0,1,1,10,0,0,0,0,0,0,0,0,0,0,1608,269,1608,"",10,480866,5794033,"Field UTM",52.29631402,-123.2805725,333.4349365,1210,1.118034005,8.405621529,"SBPS","xc",NA,1031968.241,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,1,"PLI",100,8,1.399999976,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2000-03-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1392.634294,1.5261399309468,"N",-0.100489937,"1"
