"","ID1","ID2","Year","MAT","MWMT","MAP","NFFD","PAS","AHM","SHM","Tave_sp","Tave_sm","Tmax_sp","Tmax_sm","Tmin_sp","Tmin_sm","NFFD_sp","PAS_sp","PAS_wt","PPT_sm"
"868",758,2017,2,2.8,13.3,484,146,125,26.6,47.3,4.1,12.6,11.5,19.8,-3.2,5.5,28,18,71,168
"869",761,2017,2,2.8,13.3,498,147,131,25.7,46.6,4.1,12.6,11.4,19.8,-3.2,5.4,28,19,74,173
"870",766,2017,2,4.3,15.3,440,165,87,32.4,57.3,5.9,14.6,13.3,22,-1.6,7.1,36,9,57,164
"871",806,2017,2,2.9,13.4,480,146,124,26.8,47.8,4.2,12.7,11.5,19.8,-3.2,5.5,28,18,71,166
"872",808,2017,2,2.9,13.4,485,147,125,26.5,47.7,4.2,12.7,11.5,19.9,-3.1,5.5,29,18,71,170
"873",810,2017,2,3,13.6,494,150,124,26.4,47.6,4.4,12.9,11.7,20.1,-3,5.7,30,17,71,174
"874",812,2017,2,3.5,14.3,467,155,108,28.8,51.8,4.9,13.5,12.3,20.8,-2.5,6.2,32,14,65,166
"875",815,2017,2,4.5,15.5,424,168,80,34.1,59.5,6.1,14.8,13.6,22.3,-1.3,7.3,37,8,54,161
"876",857,2017,2,3,13.5,475,147,119,27.3,48.5,4.3,12.8,11.7,20,-3.1,5.7,29,17,69,167
"877",859,2017,2,3,13.7,475,149,118,27.4,49.1,4.4,13,11.8,20.2,-3,5.8,29,17,69,169
"878",860,2017,2,3.1,13.7,479,150,119,27.3,49,4.4,13,11.8,20.2,-2.9,5.8,30,16,70,170
"879",900,2017,2,3.2,13.9,473,150,115,27.9,49.8,4.6,13.2,12.1,20.5,-2.9,5.9,30,16,68,168
"880",903,2017,2,3.1,13.8,481,151,116,27.3,48.6,4.5,13.1,11.8,20.3,-2.9,5.8,30,16,68,172
"881",939,2017,2,3.3,14.1,472,153,111,28.2,50.5,4.8,13.4,12.2,20.6,-2.7,6.1,31,15,67,169
"882",949,2017,2,3.3,14.2,506,152,122,26.2,48.5,4.6,13.2,12,20.6,-2.8,5.8,30,18,70,179
"883",981,2017,2,3.2,13.9,476,151,113,27.7,49.1,4.6,13.2,11.9,20.4,-2.8,5.9,30,16,66,171
"884",988,2017,2,3.4,14.3,493,152,115,27.1,49.8,4.8,13.4,12.2,20.9,-2.7,6,31,16,68,177
"885",1022,2017,2,3.4,14.3,495,153,115,27.1,49.6,4.8,13.5,12.3,20.9,-2.7,6,31,16,68,177
"886",1024,2017,2,3.1,14.1,528,150,131,24.9,46.6,4.5,13.2,11.9,20.5,-2.9,5.8,30,19,74,185
"887",1045,2017,2,3.3,14.1,466,153,108,28.6,50.8,4.7,13.4,12.1,20.7,-2.7,6.2,31,14,64,169
"888",1049,2017,2,3.3,14.2,500,152,119,26.6,49.1,4.7,13.4,12.1,20.8,-2.8,5.9,30,17,69,178
"889",1050,2017,2,3.2,14.1,516,150,126,25.6,47.5,4.5,13.2,12,20.6,-2.9,5.8,30,18,72,182
"890",1053,2017,2,3,14,538,149,135,24.2,45.2,4.3,13,11.7,20.3,-3,5.7,29,20,76,189
"891",1075,2017,2,4.2,15.3,435,165,89,32.6,58.9,5.8,14.6,13.3,22,-1.7,7.2,36,9,59,161
"892",1080,2017,2,3.3,14.2,507,151,121,26.2,48.6,4.6,13.4,12.1,20.8,-2.8,5.9,30,18,70,180
"893",1109,2017,2,4.2,15.3,418,165,86,33.9,61.2,5.8,14.6,13.4,22,-1.7,7.3,36,9,57,157
"894",1110,2017,2,4.4,15.6,401,168,79,36,64.5,6.2,14.9,13.8,22.4,-1.4,7.5,37,7,54,152
"895",1111,2017,2,2.6,12.8,511,142,144,24.6,44.7,3.7,12,10.9,19.1,-3.5,5,26,21,81,172
"896",1113,2017,2,3.2,14.2,517,151,124,25.6,47.4,4.6,13.3,12.1,20.8,-2.9,5.9,30,18,72,184
"897",1114,2017,2,3.1,14,531,149,133,24.6,45.9,4.4,13.1,11.8,20.5,-3.1,5.8,29,20,75,188
"898",1115,2017,2,3,13.9,546,148,138,23.7,44.2,4.2,13,11.6,20.2,-3.2,5.7,29,21,77,193
"899",1139,2017,2,3,13.8,473,150,115,27.5,48.7,4.4,13.1,11.8,20.3,-3,5.9,30,16,66,170
"900",1142,2017,2,4.5,15.7,403,169,80,35.9,64.7,6.2,15,13.9,22.5,-1.4,7.6,37,8,55,153
"901",1144,2017,2,3.4,14.5,497,154,114,27.1,49.8,4.9,13.6,12.4,21,-2.7,6.2,31,16,68,178
"902",1145,2017,2,3.4,14.3,508,153,119,26.3,48.4,4.7,13.5,12.3,20.9,-2.8,6.1,31,17,70,182
"903",1148,2017,2,3.2,14.1,529,150,130,24.9,46.4,4.5,13.3,12,20.6,-3,5.9,30,19,75,187
"904",1153,2017,2,1.6,12.6,510,133,149,22.8,43.7,2.5,11.9,10.5,19,-5.6,4.8,23,22,76,175
"905",1180,2017,2,3.3,14.3,508,153,119,26.3,48.3,4.7,13.5,12.2,20.8,-2.8,6.1,31,17,70,181
"906",1182,2017,2,3.2,14.1,529,151,129,24.9,46.4,4.5,13.3,12,20.6,-3,5.9,30,19,74,186
"907",1185,2017,2,2.9,13.8,554,148,140,23.3,43.2,4.1,12.9,11.5,20.2,-3.2,5.6,29,22,78,195
"908",1186,2017,2,2.9,13.9,554,148,139,23.3,43.3,4.2,13,11.5,20.2,-3.2,5.7,29,22,78,195
"909",1192,2017,2,1.8,12.9,508,135,147,23.3,45.3,2.7,12.1,10.7,19.3,-5.4,5,23,21,77,172
"910",1214,2017,2,3.2,14.1,471,152,110,28,49.6,4.6,13.4,12,20.6,-2.9,6.1,31,15,64,170
"911",1219,2017,2,4.4,15.7,404,168,81,35.6,64.6,6.2,15,13.8,22.4,-1.5,7.6,37,8,55,154
"912",1220,2017,2,2.8,13.8,526,149,132,24.4,44.9,4.1,12.8,11.4,20,-3.1,5.7,29,20,73,186
"913",1221,2017,2,3,13.9,536,149,133,24.2,44.6,4.3,13,11.7,20.3,-3.1,5.7,29,20,75,189
"914",1222,2017,2,2.9,13.8,548,148,138,23.5,43.4,4.2,12.9,11.5,20.1,-3.2,5.6,29,21,77,194
"915",1225,2017,2,2.6,13.5,563,145,148,22.4,41.5,3.8,12.5,11.1,19.7,-3.5,5.4,28,24,80,199
"916",1253,2017,2,3.3,14.3,454,154,102,29.4,52,4.8,13.6,12.2,20.8,-2.7,6.3,32,13,61,167
"917",1257,2017,2,2.8,13.7,531,149,134,24,43.9,4,12.7,11.2,19.8,-3.2,5.7,29,20,73,189
"918",1258,2017,2,2.3,13.2,546,148,149,22.5,41.4,3.4,12.2,10.2,18.8,-3.4,5.5,28,23,77,192
"919",1259,2017,2,2.8,13.7,559,147,141,22.8,41.9,4,12.7,11.4,19.9,-3.3,5.5,29,21,78,196
"920",1261,2017,2,2,13,577,145,163,20.9,38.6,3.1,11.9,10,18.5,-3.7,5.3,27,26,82,202
"921",1264,2017,2,2.5,13.4,571,144,151,21.9,40.4,3.7,12.4,10.9,19.6,-3.6,5.3,27,25,80,201
"922",1294,2017,2,2.6,13.6,542,148,137,23.3,42.3,3.9,12.6,11.1,19.6,-3.3,5.6,29,21,73,192
"923",1295,2017,2,2.4,13.3,556,147,147,22.3,40.7,3.6,12.3,10.6,19.1,-3.4,5.5,28,23,77,197
"924",1298,2017,2,2,13.1,589,144,166,20.4,37.8,3.2,11.9,10.1,18.6,-3.8,5.3,27,27,84,208
"925",1299,2017,2,2,12.9,587,143,167,20.4,37.7,3.1,11.8,10.1,18.4,-3.9,5.2,26,28,83,207
"926",1333,2017,2,4.8,16.2,395,172,75,37.4,68,6.7,15.5,14.5,23,-1.1,8,39,6,53,151
"927",1335,2017,2,2.7,13.6,553,147,138,23,41.5,4,12.7,11.3,19.8,-3.3,5.6,29,21,76,197
"928",1340,2017,2,2.4,13.2,582,143,156,21.2,38.8,3.5,12.2,10.7,19.2,-3.7,5.1,27,26,82,205
"929",1341,2017,2,2.4,13.2,582,143,155,21.3,39.2,3.5,12.3,10.8,19.3,-3.7,5.2,27,25,82,206
"930",1364,2017,2,4.5,15.9,401,169,79,36.2,65.7,6.3,15.2,14.1,22.7,-1.5,7.7,37,7,54,152
"931",1367,2017,2,2.1,13,583,141,161,20.8,37.9,3.2,11.9,10.4,18.9,-4,5,26,26,82,207
"932",1398,2017,2,2.3,13.1,573,143,150,21.5,38.5,3.5,12.2,10.7,19.2,-3.8,5.2,27,24,79,206
"933",1400,2017,2,2.1,12.9,591,140,162,20.5,37,3.2,11.9,10.3,18.8,-4,5,26,27,83,211
"934",1413,2017,2,2.4,13.2,567,144,146,21.8,38.8,3.6,12.3,10.8,19.3,-3.7,5.3,28,22,78,204
"935",1425,2017,2,2.2,12.9,576,142,153,21.2,37.6,3.4,12.1,10.5,19,-3.8,5.2,27,24,80,208
"936",1484,2017,2,1.8,12.7,546,138,152,21.6,38.9,3,12,10.5,18.8,-4.4,5.2,25,22,81,201
"937",1500,2017,2,1.9,13,560,139,156,21.3,39.2,3.1,12.2,10.6,18.9,-4.4,5.5,25,24,85,203
"938",1501,2017,2,1.5,12.4,578,134,169,20,36.2,2.6,11.7,10,18.2,-4.8,5.2,23,27,87,210
"939",1502,2017,2,2,12.8,481,136,135,25.1,47.9,2.8,12.2,10.8,19.5,-5.2,4.9,24,20,72,160
"940",1503,2017,2,1.8,12.5,480,133,138,24.6,46.6,2.6,11.9,10.5,19.1,-5.4,4.6,23,21,70,161
"941",1504,2017,2,2.3,13.2,476,139,129,25.8,49.1,3.2,12.6,11.3,20,-4.9,5.2,25,18,70,161
"942",1511,2017,2,2.3,14,558,151,160,22.1,48.3,2.9,13.3,10.6,19.4,-4.8,7.1,28,18,99,177
"943",1531,2017,2,1.6,12.4,552,135,157,21,37.6,2.8,11.7,10.2,18.3,-4.7,5,24,23,83,204
"944",1589,2017,2,2.4,13.5,504,142,126,24.6,43.8,3.7,12.8,11.5,20,-4.1,5.5,27,17,69,184
"945",1590,2017,2,2.3,13.4,505,142,128,24.4,43.4,3.6,12.7,11.4,19.9,-4.1,5.6,27,17,70,185
"946",1602,2017,2,2.3,13.4,506,142,129,24.3,43.2,3.6,12.7,11.4,19.8,-4.1,5.6,27,18,70,186
"947",1612,2017,2,2.3,13.4,502,141,126,24.6,43.8,3.6,12.7,11.5,20,-4.2,5.3,26,17,69,184
"948",1615,2017,2,2.3,13.4,507,142,129,24.2,43.1,3.6,12.7,11.3,19.8,-4.1,5.6,27,18,71,187
"949",1625,2017,2,2.5,13.6,502,142,125,24.8,44.6,3.8,12.9,11.7,20.3,-4.1,5.5,27,17,70,184
"950",1627,2017,2,2.2,13.3,510,142,131,24,42.8,3.6,12.7,11.3,19.8,-4.2,5.6,27,18,72,188
"951",1631,2017,2,1.9,12.9,549,139,149,21.7,39,3.1,12.2,10.6,18.9,-4.3,5.5,25,22,80,203
"952",1634,2017,2,1.7,12.6,561,137,158,20.8,37.3,2.9,11.9,10.3,18.5,-4.5,5.3,25,24,83,206
"953",1635,2017,2,1.7,12.6,564,136,159,20.7,36.9,2.9,11.9,10.2,18.5,-4.5,5.3,24,25,83,207
"954",1637,2017,2,2.4,13.5,509,143,128,24.3,43.7,3.7,12.8,11.5,20,-4.1,5.6,27,17,71,187
"955",1640,2017,2,2.2,13.3,512,142,132,23.8,42.6,3.5,12.6,11.2,19.7,-4.2,5.6,27,19,72,189
"956",1647,2017,2,1.8,12.7,551,138,152,21.3,38.1,3,12,10.4,18.7,-4.5,5.4,25,23,81,204
"957",1648,2017,2,1.5,12.3,557,134,159,20.7,36.6,2.6,11.6,10,18.2,-4.7,5.1,24,24,82,205
"958",1649,2017,2,1.7,12.7,564,137,158,20.8,37.3,2.9,12,10.3,18.6,-4.5,5.4,25,24,83,208
"959",1651,2017,2,1.5,12.2,570,134,165,20.2,35.9,2.6,11.6,10,18.1,-4.7,5,24,26,85,209
"960",1662,2017,2,2,12.9,534,140,143,22.4,40,3.2,12.3,10.8,19.1,-4.3,5.4,26,20,77,198
"961",1663,2017,2,1.9,12.9,541,140,145,22,39.4,3.2,12.2,10.7,18.9,-4.3,5.5,26,21,78,201
"962",1665,2017,2,1.6,12.5,555,136,156,21,37.5,2.8,11.8,10.2,18.4,-4.6,5.2,24,23,82,205
"963",1666,2017,2,1.5,12.3,557,135,159,20.7,36.7,2.6,11.6,10,18.2,-4.7,5.1,24,24,82,205
"964",1672,2017,2,2.4,13.6,504,142,126,24.6,44.4,3.7,12.9,11.6,20.2,-4.2,5.6,27,17,70,185
"965",1674,2017,2,2.2,13.4,513,142,132,23.8,43.1,3.6,12.6,11.3,19.8,-4.2,5.5,27,19,72,188
"966",1675,2017,2,2.2,13.3,513,141,133,23.7,42.9,3.5,12.6,11.2,19.7,-4.2,5.5,26,19,72,189
"967",1678,2017,2,1.8,12.8,538,139,148,22,39.3,3.1,12.1,10.6,18.8,-4.4,5.3,25,22,78,199
"968",1679,2017,2,1.8,12.7,555,138,154,21.2,38.3,3,12,10.4,18.7,-4.5,5.4,25,23,82,205
"969",1685,2017,2,1.3,12,571,132,170,19.8,35.2,2.4,11.4,9.7,17.9,-4.9,4.9,23,27,85,209
"970",1686,2017,2,1.3,12,575,132,171,19.6,34.8,2.3,11.3,9.6,17.8,-5,4.8,23,28,86,210
"971",1702,2017,2,1.7,12.7,554,137,155,21.2,38.2,2.9,12,10.3,18.6,-4.5,5.4,25,23,82,204
"972",1705,2017,2,1.6,12.5,567,136,163,20.5,37,2.8,11.8,10.2,18.4,-4.6,5.2,24,25,85,206
"973",1706,2017,2,1.5,12.3,571,134,166,20.1,35.9,2.6,11.6,10,18.1,-4.8,5.1,24,26,85,209
"974",1707,2017,2,1.5,12.2,576,134,168,19.9,35.5,2.6,11.6,9.9,18.1,-4.8,5,23,27,86,210
"975",1708,2017,2,1.6,12.4,579,135,167,20,35.9,2.7,11.7,10.1,18.3,-4.7,5.1,24,27,87,211
"976",1723,2017,2,1.8,12.7,551,138,153,21.4,38.7,3,12,10.5,18.8,-4.4,5.3,25,22,82,203
"977",1738,2017,2,2,12.8,479,136,134,25.1,47.7,2.9,12.2,10.9,19.5,-5.2,4.8,24,20,70,161
"978",1754,2017,2,1.9,12.8,547,140,149,21.7,39.1,3.2,12.1,10.7,19,-4.3,5.3,26,21,81,201
"979",1757,2017,2,1.6,12.4,552,135,158,21,37.7,2.8,11.7,10.2,18.3,-4.7,5,24,24,83,203
"980",1759,2017,2,1.5,12.3,553,135,159,20.9,37.6,2.7,11.7,10.1,18.2,-4.7,5.1,24,24,83,203
"981",1760,2017,2,1.9,13,560,139,156,21.3,39.2,3.1,12.2,10.6,18.9,-4.4,5.5,25,24,85,203
"982",1761,2017,2,1.5,12.4,577,134,169,20,36.2,2.6,11.7,10,18.2,-4.8,5.2,23,27,87,210
"983",1770,2017,2,2,12.8,481,136,135,25.1,47.9,2.8,12.2,10.8,19.5,-5.2,4.9,24,20,72,160
"984",1771,2017,2,1.8,12.5,480,133,138,24.6,46.6,2.6,11.9,10.5,19.1,-5.4,4.6,23,21,70,161
"985",1772,2017,2,2.3,13.2,476,139,129,25.8,49.1,3.2,12.6,11.3,20,-4.9,5.2,25,18,70,161
"986",1789,2017,2,1.6,12.4,549,136,156,21.2,38,2.8,11.7,10.3,18.4,-4.7,5.1,24,23,82,202
"987",1791,2017,2,1.6,12.4,552,135,157,21,37.6,2.8,11.7,10.2,18.3,-4.7,5,24,23,83,204
"988",1792,2017,2,1.8,12.8,561,138,158,21,38.6,3,12.1,10.4,18.7,-4.5,5.5,25,24,85,204
"989",1793,2017,2,1.7,12.5,565,136,162,20.6,37.4,2.8,11.9,10.2,18.5,-4.6,5.3,24,25,86,207
"990",1794,2017,2,1.5,12.4,570,134,165,20.2,36.6,2.6,11.7,10,18.2,-4.8,5.1,24,26,86,208
"991",1795,2017,2,1.5,12.4,572,134,167,20.2,36.5,2.6,11.7,10,18.2,-4.8,5.1,24,26,87,208
"992",1798,2017,2,1.7,12.7,580,137,166,20.2,37,2.8,12,10.3,18.5,-4.6,5.4,24,26,88,211
"993",1805,2017,2,2.2,13,485,137,136,25.1,48.5,3,12.4,11.1,19.7,-5,5,24,20,73,162
"994",1816,2017,2,1.9,12.7,482,135,135,24.6,46,2.7,12,10.6,19.3,-5.2,4.8,24,20,69,166
"995",1825,2017,2,1.8,12.8,539,138,149,21.9,39.9,3.1,12,10.6,18.9,-4.5,5.2,25,22,80,199
"996",1833,2017,2,1.5,12.2,572,133,168,20,36,2.6,11.4,10,18,-4.9,4.9,23,27,87,208
"997",1835,2017,2,1.6,12.6,582,136,170,19.9,36.6,2.7,11.8,10.2,18.4,-4.7,5.3,24,27,89,211
"998",1844,2017,2,2.4,13.4,473,141,127,26.2,50.3,3.3,12.7,11.5,20.2,-4.8,5.3,25,18,71,159
"999",1845,2017,2,2.3,13.3,474,140,128,26,49.8,3.3,12.7,11.4,20.1,-4.8,5.3,25,18,71,160
"1000",1889,2017,2,2.3,13.2,479,139,132,25.6,49.8,3.2,12.6,11.3,20,-4.9,5.2,25,18,73,159
"1001",1916,2017,2,1.7,12.6,540,137,152,21.7,39.5,2.9,11.9,10.4,18.6,-4.7,5.1,25,22,81,198
"1002",1931,2017,2,1.8,12.8,576,139,163,20.5,37.8,3,12.1,10.4,18.7,-4.4,5.5,26,25,87,209
"1003",1979,2017,2,1.8,12.5,504,134,155,23.5,47.3,2.5,11.9,10.4,19,-5.4,4.8,23,23,81,161
"1004",2041,2017,2,2.3,13.3,475,140,131,25.9,50.5,3.2,12.6,11.4,20.1,-4.9,5.2,25,18,72,158
"1005",2111,2017,2,2.1,13,485,137,135,24.9,47.5,3,12.4,11,19.7,-5.1,5.1,24,19,71,165
"1006",2113,2017,2,2.3,13.3,474,140,125,25.9,48.6,3.3,12.7,11.5,20.1,-4.8,5.3,26,18,68,165
"1007",2158,2017,2,2.1,13,493,138,142,24.5,48.6,3,12.4,11,19.7,-5.1,5.1,25,21,76,163
"1008",2163,2017,2,1.8,12.5,504,134,155,23.5,47.3,2.5,11.9,10.4,19,-5.4,4.8,23,23,81,161
"1009",2195,2017,2,1.2,12,597,131,187,18.7,34.7,2.2,11.2,9.4,17.6,-5.1,4.8,22,31,95,214
"1010",2200,2017,2,1.6,12.3,509,132,164,22.8,47,2.2,11.6,10.1,18.6,-5.7,4.7,22,25,86,159
"1011",2205,2017,2,2.2,13.2,480,139,138,25.4,51.1,3.1,12.5,11.2,19.9,-5,5.2,25,19,77,157
"1012",2210,2017,2,2,12.9,496,137,145,24.1,47.8,2.8,12.2,10.8,19.4,-5.2,5,24,21,77,163
"1013",2312,2017,2,1.7,12.8,561,139,162,20.9,39.4,2.9,12.1,10.4,18.8,-4.6,5.4,26,25,87,203
"1014",2317,2017,2,1.3,12.2,602,133,185,18.8,35,2.4,11.4,9.8,18,-4.9,4.9,23,30,96,218
"1015",2318,2017,2,1.4,12.3,604,134,182,18.9,35.2,2.6,11.6,10,18.2,-4.8,5,24,29,96,218
"1016",2336,2017,2,1.7,12.5,504,134,151,23.2,45.5,2.4,11.9,10.4,18.9,-5.5,4.8,23,22,77,167
"1017",2378,2017,2,1.8,12.8,556,138,159,21.1,39.7,2.9,12.1,10.5,18.9,-4.7,5.3,25,24,87,200
"1018",2379,2017,2,1.7,12.7,557,138,161,21,39.5,2.9,12,10.4,18.8,-4.7,5.2,25,24,87,200
"1019",2380,2017,2,1.7,12.7,557,138,161,21.1,39.6,2.9,12,10.4,18.8,-4.7,5.2,25,24,87,200
"1020",2412,2017,2,2,13.1,492,138,138,24.5,47.6,2.9,12.4,11,19.6,-5.1,5.1,24,20,74,166
"1021",2414,2017,2,2.3,13.5,477,140,126,25.8,49.1,3.3,12.8,11.5,20.2,-4.9,5.4,25,17,69,166
"1022",2523,2017,2,1.4,12.2,605,134,185,18.8,35.2,2.5,11.5,9.9,18.1,-4.9,4.9,24,30,97,217
"1023",2626,2017,2,1.6,12.6,510,133,149,22.8,43.7,2.5,11.9,10.5,19,-5.6,4.8,23,22,76,175
"1024",2644,2017,2,1.8,12.9,508,135,147,23.3,45.3,2.7,12.1,10.7,19.3,-5.4,5,23,21,77,172
"1025",141,2017,3,3.5,12.9,636,145,205,21.3,60.9,3.3,11.9,9.9,18.8,-3.4,4.9,24,34,127,145
"1026",161,2017,3,3.4,12.5,622,139,212,21.5,61.9,3.1,11.5,9.8,18.7,-3.6,4.3,22,34,131,139
"1027",162,2017,3,3.4,12.5,626,139,213,21.3,61.9,3.1,11.5,9.8,18.7,-3.6,4.3,22,35,132,139
"1028",163,2017,3,3.6,12.9,603,143,190,22.6,62.8,3.5,11.9,10.3,19.2,-3.3,4.6,24,30,118,142
"1029",165,2017,3,3.6,13.1,637,147,204,21.4,61.6,3.4,12.1,10.1,19.1,-3.3,5.1,24,33,128,146
"1030",194,2017,3,3.5,12.7,617,141,205,21.9,62.9,3.4,11.7,10.1,19,-3.4,4.4,23,32,128,139
"1031",197,2017,3,3.6,13.1,640,147,205,21.2,61.1,3.4,12.1,10,19.1,-3.3,5,24,34,127,147
"1032",227,2017,3,3.4,12.5,593,140,201,22.5,63.3,3.1,11.5,9.8,18.6,-3.7,4.3,22,33,123,134
"1033",229,2017,3,3.5,12.8,608,141,201,22.2,63.3,3.4,11.8,10.2,19.1,-3.4,4.4,23,32,125,139
"1034",231,2017,3,3.6,12.9,603,143,193,22.6,63.1,3.4,11.9,10.2,19.2,-3.4,4.6,23,30,120,141
"1035",232,2017,3,3.6,12.9,597,142,191,22.7,63.1,3.4,11.8,10.2,19.1,-3.4,4.6,23,31,117,141
"1036",234,2017,3,3.8,13.2,588,146,180,23.4,64.6,3.7,12.2,10.5,19.5,-3.2,4.9,25,28,112,141
"1037",235,2017,3,3.5,12.9,632,144,206,21.3,61,3.3,11.9,10,19,-3.4,4.7,23,34,126,146
"1038",276,2017,3,3.6,12.9,590,143,187,23,63.6,3.4,11.9,10.2,19.2,-3.4,4.6,23,30,115,141
"1039",279,2017,3,3.9,13.5,589,149,176,23.7,65.6,3.9,12.5,10.7,19.8,-3,5.1,26,27,111,141
"1040",281,2017,3,3.4,12.8,644,143,211,20.8,59.9,3.2,11.8,9.9,18.9,-3.5,4.7,23,35,127,148
"1041",282,2017,3,3.4,12.8,645,144,210,20.8,59.7,3.2,11.8,9.9,18.9,-3.5,4.7,23,35,127,148
"1042",284,2017,3,3.2,12.6,649,143,219,20.3,58.4,2.9,11.5,9.4,18.4,-3.6,4.6,22,37,129,148
"1043",319,2017,3,3.5,12.7,595,141,197,22.6,63.4,3.2,11.7,10,18.9,-3.5,4.5,23,32,121,138
"1044",320,2017,3,3.3,12.5,606,140,207,21.9,62.1,3,11.5,9.7,18.7,-3.7,4.3,22,35,126,138
"1045",324,2017,3,3.8,13.3,585,147,179,23.6,64.7,3.7,12.3,10.5,19.6,-3.2,5,25,28,112,142
"1046",327,2017,3,3.2,12.6,637,142,214,20.7,58.7,3,11.5,9.6,18.5,-3.6,4.5,22,36,126,148
"1047",330,2017,3,3.2,12.7,647,143,216,20.5,58.5,3,11.6,9.6,18.5,-3.6,4.7,23,36,128,149
"1048",331,2017,3,3.6,13.2,636,147,200,21.5,61,3.5,12.2,10.2,19.3,-3.2,5,25,32,123,150
"1049",360,2017,3,3.4,12.6,584,141,196,22.9,63.7,3.1,11.6,9.9,18.8,-3.7,4.3,22,33,120,134
"1050",366,2017,3,3.6,13,595,144,194,22.9,64.2,3.5,11.9,10.2,19.2,-3.3,4.7,24,31,121,139
"1051",367,2017,3,4,13.5,584,149,175,23.9,66,3.9,12.5,10.8,19.9,-3,5.1,26,26,111,141
"1052",369,2017,3,3.8,13.4,592,148,180,23.4,64.4,3.7,12.3,10.5,19.6,-3.1,5.1,25,28,112,144
"1053",370,2017,3,3.4,12.8,620,143,201,21.6,60,3.2,11.8,9.9,18.9,-3.5,4.6,23,33,120,149
"1054",371,2017,3,3.1,12.5,639,142,217,20.5,57.9,2.9,11.5,9.4,18.4,-3.7,4.5,22,37,126,149
"1055",375,2017,3,3,12.3,652,142,228,19.9,56.5,2.7,11.3,9,18,-3.7,4.5,22,40,131,150
"1056",419,2017,3,3.5,13,607,145,193,22.2,61.2,3.4,11.9,10.1,19.1,-3.4,4.8,24,32,116,148
"1057",420,2017,3,3.2,12.6,638,143,215,20.7,58.4,3,11.6,9.6,18.6,-3.6,4.6,23,37,125,150
"1058",421,2017,3,3.2,12.6,636,144,213,20.8,57.9,3,11.6,9.4,18.5,-3.5,4.6,23,37,125,151
"1059",423,2017,3,4,13.7,599,151,177,23.3,63.6,3.9,12.6,10.8,20,-2.9,5.3,26,27,112,148
"1060",424,2017,3,4.1,13.9,594,153,171,23.8,64.4,4.1,12.8,11,20.2,-2.8,5.4,27,25,109,148
"1061",425,2017,3,4.1,13.9,588,153,167,24,64.5,4.1,12.9,11,20.2,-2.7,5.5,27,25,108,149
"1062",460,2017,3,3.4,12.7,583,141,192,23,63.7,3.2,11.7,10,18.9,-3.6,4.5,23,32,117,137
"1063",464,2017,3,3.8,13.3,572,147,176,24.1,66.5,3.7,12.3,10.5,19.6,-3.2,4.9,25,28,110,138
"1064",466,2017,3,3.3,12.8,623,145,204,21.4,58.8,3.1,11.7,9.7,18.8,-3.4,4.7,23,35,119,150
"1065",467,2017,3,3.8,13.4,602,149,182,22.9,62.3,3.7,12.4,10.5,19.7,-3.1,5.1,25,29,112,150
"1066",502,2017,3,3.5,12.9,573,143,186,23.6,64.7,3.3,11.8,10.1,19.1,-3.5,4.6,23,31,114,137
"1067",503,2017,3,3.6,13,573,144,183,23.8,65.5,3.5,12,10.3,19.3,-3.4,4.7,24,30,113,137
"1068",505,2017,3,3.8,13.4,569,147,175,24.3,66.6,3.7,12.3,10.6,19.7,-3.1,4.9,25,27,110,139
"1069",506,2017,3,3.6,13.1,603,147,189,22.5,61.1,3.4,12.1,10.1,19.2,-3.3,4.9,24,31,113,149
"1070",535,2017,3,3.5,12.9,564,142,182,24,64.8,3.4,11.9,10.3,19.2,-3.5,4.5,23,30,111,136
"1071",536,2017,3,3.4,12.7,569,141,187,23.6,63.8,3.2,11.7,10.1,19,-3.6,4.4,22,31,113,137
"1072",538,2017,3,3.7,13.2,558,144,176,24.5,66.6,3.6,12.1,10.5,19.5,-3.3,4.8,24,29,109,137
"1073",541,2017,3,4.1,13.7,558,150,165,25.2,68.4,4.1,12.7,11,20.2,-2.9,5.2,26,25,106,138
"1074",574,2017,3,3.7,13.2,555,145,172,24.8,66.6,3.7,12.2,10.6,19.6,-3.3,4.8,24,28,107,137
"1075",577,2017,3,3.9,13.5,552,148,167,25.2,67.4,3.9,12.5,10.8,19.9,-3.1,5,25,25,106,138
"1076",581,2017,3,3.8,13.5,578,149,175,23.9,64.3,3.8,12.4,10.6,19.7,-3.1,5.1,25,27,108,145
"1077",618,2017,3,4,13.7,550,150,163,25.5,68.2,4,12.6,10.9,20.1,-3,5.2,26,25,103,139
"1078",620,2017,3,3.9,13.6,566,150,166,24.7,65.1,3.9,12.5,10.8,19.9,-3,5.2,26,26,103,145
"1079",653,2017,3,3.5,12.9,547,141,177,24.6,65.5,3.3,11.8,10.2,19.1,-3.6,4.5,22,29,108,135
"1080",657,2017,3,3.6,13.1,558,143,178,24.3,64.7,3.4,12,10.3,19.4,-3.4,4.6,23,30,108,139
"1081",659,2017,3,3.6,13.1,561,144,177,24.3,64.7,3.5,12.1,10.4,19.5,-3.4,4.7,24,29,109,140
"1082",661,2017,3,4.1,13.8,542,152,155,26,68,4.1,12.8,11.1,20.2,-2.9,5.4,27,23,98,141
"1083",662,2017,3,4.1,13.8,550,151,158,25.6,67,4,12.7,11,20.1,-2.9,5.3,26,24,99,143
